docid,htid,author,firstname,inferreddate,birthdate,authgender,enumcron,title
7465,nyp.33433082289871,"A. L. O. E.,",,1861,,f,,"The giant killer, or, The battle which all must fight"
11950,uc2.ark:/13960/t6f18vg3x,"A. L. O. E.,",,1890,,f,,Beyond the black waters
12274,mdp.39015063972924,"A. L. O. E.,",,1871,,f,,The golden fleece
12907,nyp.33433075765119,"A. L. O. E.,",,1866,,f,,The triumph over Midian
5552,mdp.39015011236208,"A. L. O. E.,",,1876,,f,,A wreath of Indian stories
5247,uc2.ark:/13960/t4cn73h9t,"A. L. O. E.,",,1889,,f,,Pictures of St. Peter in an English home
11240,inu.39000003450728,"A. L. O. E.,",,1893,,f,,The blacksmith of Boniface Lane
3327,uc1.b3326092,"A. L. O. E.,",,1874,,f,,The young pilgrim
1327,inu.39000002909047,"A. L. O. E.,",,1878,,f,,The crown of success
11242,inu.30000000704563,"A. L. O. E.,",,1860,,f,,Idols in the heart
uc1.32106018262607,uc1.32106018262607,"Aboulela, Leila,",Leila,1999,1959.0,f,,The translator / | $c: Leila Aboulela
mdp.39015053382977,mdp.39015053382977,"Aboulela, Leila,",Leila,2001,1961.0,f,,Coloured lights / | $c: Leila Aboulela.
mdp.39015056670584,mdp.39015056670584,"Acker, Kathy,",Kathy,1995,1948.0,f,,Pussycat fever / | $c: Kathy Acker ; illustrated by Diane DiMassa and Freddie Baer.
mdp.39015016866900,mdp.39015016866900,"Acker, Kathy,",Kathy,1989,1948.0,f,,Young lust / | $c: Kathy Acker.
14003,uiuo.ark:/13960/t6nz8qp53,"Acton, Eugenia de,",,1801,,f,v.1,The microcosm
14003,uiuo.ark:/13960/t3st84p8j,"Acton, Eugenia de,",,1801,,f,v.2,The microcosm
14003,uiuo.ark:/13960/t4xh05574,"Acton, Eugenia de,",,1801,,f,v.3,The microcosm
14003,uiuo.ark:/13960/t48p6k665,"Acton, Eugenia de,",,1801,,f,v.4,The microcosm
14003,uiuo.ark:/13960/t6b28ds6f,"Acton, Eugenia de,",,1801,,f,v.5,The microcosm
uc1.$b322893,uc1.$b322893,"Adam, Ruth.",Ruth,1954,1914.0,f,,Fetch her away / | $c: Ruth Adam.
uc1.b2806176,uc1.b2806176,"Addison, Doris M.",Doris M,1964,1924.0,f,,Mara.
uc1.$b252112,uc1.$b252112,"Addison, Doris Maureen.",Doris Maureen,1965,1925.0,f,,"Bird of time, | $c: by Doris M. Addison."
mdp.39015041544001,mdp.39015041544001,"Adisa, Opal Palmer,",Opal Palmer,1997,1957.0,f,,It begins with tears / | $c: by Opal Palmer Adisa.
mdp.39015070772747,mdp.39015070772747,"Adisa, Opal Palmer,",Opal Palmer,2007,1967.0,f,,Until judgement comes : | stories about Jamaican men / | $c: Opal Palmer Adisa.
10102,nyp.33433068198245,Aesop.,,1871,,f,,Three hundred Æsop's fables
11840,nyp.33433006640308,"Agnew, Charles,",,1865,,f,,Holmdale rectory
11539,uc1.b4104878,"Aguilar, Grace,",,1847,,f,v.2,Home influence;
11539,uc1.b4104877,"Aguilar, Grace,",,1847,,f,v.1,Home influence;
11238,uc2.ark:/13960/t7fr03d2x,"Aguilar, Grace,",,1876,,f,,Home scenes and heart studies
uc2.ark+=13960=t6pz53x2h,uc2.ark:/13960/t6pz53x2h,"Aicard, Jean,",Jean,1910,,f,,The diverting adventures of Maurin
uc1.32106016105071,uc1.32106016105071,"Aidoo, Ama Ata,",Ama Ata,1977,1937.0,f,,"Our Sister Killjoy : | or, Reflections from a black-eyed squint / | $c: Ama Ata Aidoo"
mdp.39015001570319,mdp.39015001570319,"Aidoo, Ama Ata,",Ama Ata,1970,1930.0,f,,No sweetness here / | $c: Ama Ata Aidoo.
mdp.39015021856607,mdp.39015021856607,"Aidoo, Ama Ata,",Ama Ata,1991,1951.0,f,,Changes : | a love story / | $c: Ama Ata Aidoo.
mdp.39015062632255,mdp.39015062632255,"Aidoo, Ama Ata,",Ama Ata,2004,1964.0,f,,Changes : | a love story / | $c: Ama Ata Aidoo.
mdp.39015021853976,mdp.39015021853976,"Aiken, Joan,",Joan,1991,1924.0,f,,The haunting of Lamb House / | $c: Joan Aiken.
inu.30000060703083,inu.30000060703083,"Ajima, Maria,",Maria,1997,1957.0,f,,The web : | a collection of short stories / | $c: Maria Ajima.
uc1.$b686629,uc1.$b686629,"Akeley, Mary L. Jobe (Mary Lenore Jobe),",Mary L. Jobe Mary Lenore Jobe,1948,1878.0,f,,Rumble of a distant drum ; | a true story of the African hinterland. Illus. by Arthur August Jansson.
3041,uc1.b3322726,"Alcock, Deborah,",,1897,,f,,By far Euphrates
4033,uc2.ark:/13960/t40s0065x,"Alcock, Deborah,",,1891,,f,,The Spanish brothers
5925,uc2.ark:/13960/t76t0hf2v,"Alcott, Louisa May,",,1873,,f,v.1,Work
5925,uc2.ark:/13960/t6b27q67n,"Alcott, Louisa May,",,1873,,f,v.2,Work
mdp.39015063239852,mdp.39015063239852,"Alderman, Naomi.",Naomi,2006,1966.0,f,,Disobedience / | $c: Naomi Alderman.
mdp.39015069360132,mdp.39015069360132,"Aldridge, Kitty,",Kitty,2007,1967.0,f,,Cryers Hill / | $c: Kitty Aldridge.
uc1.32106016491844,uc1.32106016491844,"Aldridge, Kitty,",Kitty,2001,1961.0,f,,Pop / | $c: Kitty Aldridge
mdp.39015054132066,mdp.39015054132066,"Aldridge, Kitty,",Kitty,2001,1961.0,f,,Pop / | $c: Kitty Aldridge
wu.89008198194,wu.89008198194,"Alessandria, Pia d'",Pia d',1962,1922.0,f,,Bull's eye / | $c: by Pia d'Alessandria ; translated from the Italian by J. R. Chanter.
13982,uiuo.ark:/13960/t22b9kw0h,"Alexander,",,1893,,f,v.3,Found wanting
13982,uiuo.ark:/13960/t18k7wb3r,"Alexander,",,1893,,f,v.2,Found wanting
13964,uiuo.ark:/13960/t0dv24429,"Alexander,",,1887,,f,v.3,Mona's choice
13982,uiuo.ark:/13960/t2j681c6n,"Alexander,",,1893,,f,v.1,Found wanting
13964,uiuo.ark:/13960/t9v12mm90,"Alexander,",,1887,,f,v.2,Mona's choice
5655,uiuo.ark:/13960/t06x01g2m,"Alexander,",,1883,,f,v.3,The admiral's ward
2863,nyp.33433034410401,"Alexander,",,1874,,f,,The wooing o't
279,nyp.33433074850029,"Alexander,",,1899,,f,,"Brown, V.C"
5655,uiuo.ark:/13960/t52f8d896,"Alexander,",,1883,,f,v.1,The admiral's ward
931,nyp.33433034410849,"Alexander,",,1885,,f,,The executor
4115,nyp.33433034410898,"Alexander,",,1867,,f,,Which shall it be?
13964,uiuo.ark:/13960/t56d6f57f,"Alexander,",,1887,,f,v.1,Mona's choice
2871,nyp.33433034410880,"Alexander,",,1882,,f,,Look before you leap
uc1.$b119540,uc1.$b119540,"Alexander, Joan.",Joan,1969,1929.0,f,,Where have all the flowers gone?
14096,uiuo.ark:/13960/t69313d1r,"Alford, Elizabeth M.",,1869,,f,v.3,Netherton-on-Sea
14096,uiuo.ark:/13960/t1gh9rg2b,"Alford, Elizabeth M.",,1869,,f,v.1,Netherton-on-Sea
14096,uiuo.ark:/13960/t05x2kj0m,"Alford, Elizabeth M.",,1869,,f,v.2,Netherton-on-Sea
mdp.39015064708145,mdp.39015064708145,"Ali, Monica,",Monica,2006,1966.0,f,,Alentejo Blue / | $c: Monica Ali.
mdp.39015062087070,mdp.39015062087070,"Ali, Monica.",Monica,2003,1963.0,f,,Brick Lane / | $c: Monica Ali.
uc1.32106012616667,uc1.32106012616667,"Allingham, Margery,",Margery,1958,1904.0,f,,Hide my eyes.
uc1.32106010366224,uc1.32106010366224,"Allingham, Margery,",Margery,1967,1904.0,f,,Flowers for the judge | $c: [by] Margery Allingham.
uc1.32106001965570,uc1.32106001965570,"Allingham, Margery,",Margery,1933,1904.0,f,,"Sweet danger,"
inu.30000110569674,inu.30000110569674,"Allnatt, Judith.",Judith,2008,1968.0,f,,A mile of river / | $c: Judith Allnatt.
nyp.33433074946165,nyp.33433074946165,"Allonby, Edith.",Edith,1903,,f,,Jewel sowers
mdp.39015016466685,mdp.39015016466685,"Almedingen, E. M. (Edith Martha),",E. M. Edith Martha,1961,1898.0,f,,Frossia; | a novel of Russia.
uc1.$b322918,uc1.$b322918,"Almedingen, E. M. (Edith Martha),",E. M. Edith Martha,1947,1898.0,f,,The almond tree.
uc1.$b684901,uc1.$b684901,"Altman, Phyllis.",Phyllis,1954,1914.0,f,,The law of the vultures / | $c: by Phyllis Altman.
mdp.39015064952305,mdp.39015064952305,"Alvarez, Maria,",Maria,2007,1967.0,f,,"Mirror, mirror / | $c: Maria Alvarez."
mdp.39015061183839,mdp.39015061183839,"Alvtegen, Karin,",Karin,2005,1965.0,f,,Betrayal / | $c: Karin Alvtegen ; translated from the Swedish by Steven T. Murray.
uc1.$b614308,uc1.$b614308,"Ammers-Küller, Jo van.",Jo van,1930,1890.0,f,,"Tantalus, | $c: by Jo van Ammers-Kuller ... Translated from the Dutch by G.J. Renier and Irene Clephane."
5267,wu.89011095320,"Andersen, Carl Christian Thorvald,",,1877,,f,,Three sketches of life in Iceland
6168,mdp.39076002274244,"Andersen, H. C.",,1893,,f,v.1,Stories & fairy tales
1818,uiuo.ark:/13960/t6d22890z,"Anderson,",,1852,,f,v.1,"The three paths, or, Truth, vanity, and profession"
1818,uiuo.ark:/13960/t1pg2118k,"Anderson,",,1852,,f,v.2,"The three paths, or, Truth, vanity, and profession"
mdp.39015040069133,mdp.39015040069133,"Anderson, Barbara,",Barbara,1996,1956.0,f,,Proud garments / | $c: Barbara Anderson.
mdp.39015050245052,mdp.39015050245052,"Anderson, Barbara,",Barbara,2000,1960.0,f,,Long hot summer / | $c: Barbara Anderson.
mdp.39015034025976,mdp.39015034025976,"Anderson, Barbara,",Barbara,1994,1954.0,f,,All the nice girls / | $c: Barbara Anderson.
inu.39000004504119,inu.39000004504119,"Anderson, Jessica.",Jessica,1963,1923.0,f,,An ordinary lunacy / | $c: by Jessica Anderson.
inu.32000007193966,inu.32000007193966,"Andrew, Prudence,",Prudence,1961,1921.0,f,,Ordeal by silence : | a story of medieval times / | $c: Prudence Andrew.
mdp.39015030945656,mdp.39015030945656,"Andrew, Prudence,",Prudence,1962,1922.0,f,,A question of choice.
mdp.39015030945680,mdp.39015030945680,"Andrew, Prudence,",Prudence,1970,1930.0,f,,A man with your advantages.
mdp.39015060776740,mdp.39015060776740,"Angell, Barbara.",Barbara,1970,1930.0,f,,The entertainment machine / | $c: by Barbara Angell.
nyp.33433074947817,nyp.33433074947817,"Annesley, Maude.",Maude,1908,,f,,The wine of life
inu.39000005875807,inu.39000005875807,"Anstruther, F. C. (Fay Carmichael)",F. C. Fay Carmichael,1945,1905.0,f,,Old Polish legends / | $c: retold by F. C. Anstruther  ; wood-engravings by J. Selkalsi ; foreword by Z. Nowakowski.
yul.11775363_000_00,yul.11775363_000_00,"Anstruther-Thomson, Clementina,",Clementina,1924,1857.0,f,,"Art & man: essays & fragments | $c: by C. Anstruther-Thomson; with twenty illustrations, and an introduction by Vernon Lee [pseud.]"
mdp.39015039791739,mdp.39015039791739,"Anthon, Rose Reinhardt.",Rose Reinhardt,1913,,f,,"Stories of India, moral, mystical, spiritual and romantic"
inu.30000027256373,inu.30000027256373,"Anthony, Evelyn.",Evelyn,1991,1951.0,f,,"The Evelyn Anthony omnibus : | The Poellenberg inheritance, The occupying power, The grave of truth."
mdp.39015030945557,mdp.39015030945557,"Appiah, Peggy.",Peggy,1979,1939.0,f,,A smell of onions / | $c: Peggy Appiah.
mdp.39015032205018,mdp.39015032205018,"Appignanesi, Lisa.",Lisa,1994,1954.0,f,,Dreams of innocence / | $c: Lisa Appignanesi.
12153,njp.32101067627628,"Appleton,",,1816,,f,v.3,Edgar
12153,njp.32101067627636,"Appleton,",,1816,,f,v.2,Edgar
2145,nyp.33433082170634,"Archer, Agatha.",,1897,,f,,The king's daughter and the king's son
2084,dul1.ark:/13960/t3pv70m81,"Argus, Arabella.",,1821,,f,v.2,Ostentation and liberality
2084,dul1.ark:/13960/t5fb5k557,"Argus, Arabella.",,1821,,f,v.1,Ostentation and liberality
mdp.49015000240045,mdp.49015000240045,"Aria, Eliza (Davis),",Eliza Davis,1922,,f,,My sentimental self
uc2.ark+=13960=t9s17w52c,uc2.ark:/13960/t9s17w52c,"Armfield, Anne Constance Smedley.",Anne Constance Smedley,1910,,f,,The flower book;
14605,uiuo.ark:/13960/t6vx0mk0k,"Armitt, Annie.",,1878,,f,v.2,The garden at Monkholme
14605,uiuo.ark:/13960/t0ks6z72z,"Armitt, Annie.",,1878,,f,v.1,The garden at Monkholme
14605,uiuo.ark:/13960/t3st7v616,"Armitt, Annie.",,1878,,f,v.3,The garden at Monkholme
4378,uc1.b4500379,"Armour, Margaret.",,1898,,f,,The eerie book;
4862,inu.30000118310592,"Arndt, Ernst Moritz,",,1896,,f,,Fairy tales from the Isle of Rügen
uc1.b2801628,uc1.b2801628,"Arnothy, Christine,",Christine,1964,1924.0,f,,The captive Cardinal : a novel.
uc1.b3815024,uc1.b3815024,"Arnott, Kathleen.",Kathleen,1951,1911.0,f,,"Ayo, an African schoolgirl."
inu.39000005913756,inu.39000005913756,"Arnott, Kathleen.",Kathleen,1970,1930.0,f,,Animal folk tales around the world; | $c: retold by Kathleen Arnott; illustrated by Bernadette Watts.
inu.30000110591652,inu.30000110591652,"Ashley, Trisha.",Trisha,2008,1968.0,f,,A winter's tale / | $c: Trisha Ashley.
inu.39000002936164,inu.39000002936164,"Ashton, Helen,",Helen,1932,1891.0,f,,"Bricks and mortar, | a novel, | $c: by Helen Ashton."
uc1.b3325647,uc1.b3325647,"Asquith, Margot,",Margot,1928,1864.0,f,,Octavia / | $c: by Margot Oxford.
mdp.39015051168774,mdp.39015051168774,"Astley, Thea.",Thea,1987,1947.0,f,,It's raining in Mango : | pictures from the family album / | $c: Thea Astley.
1737,mdp.39015011953125,"Atherton, Gertrude Franklin Horn,",,1899,,f,,A daughter of the vine
wu.89098865884,wu.89098865884,"Atherton, Gertrude Franklin Horn,",Gertrude Franklin Horn,1901,,f,,The aristocrats
uc2.ark+=13960=t45q4s04n,uc2.ark:/13960/t45q4s04n,"Atherton, Gertrude Franklin Horn,",Gertrude Franklin Horn,1908,,f,,The Californians
7779,njp.32101064786278,"Atherton, Gertrude Franklin Horn,",,1898,,f,,The Californians
9075,mdp.39015018048069,"Atherton, Gertrude Franklin Horn,",,1897,,f,,Patience Sparhawk and her times;
uc1.b3477928,uc1.b3477928,"Athill, Diana.",Diana,1967,1927.0,f,,Don't look at me like that: | a novel.
uc1.32106019462990,uc1.32106019462990,"Atkinson, Kate",Kate,1995,1955.0,f,,Behind the scenes at the museum / | $c: Kate Atkinson
mdp.39015056247094,mdp.39015056247094,"Atkinson, Kate.",Kate,2002,1962.0,f,,Not the end of the world / | $c: Kate Atkinson.
mdp.39015060383638,mdp.39015060383638,"Atkinson, Kate.",Kate,2004,1964.0,f,,Case histories / | $c: Kate Atkinson.
10561,uc2.ark:/13960/t3jw88p4s,"Aulnoy,",,1854,,f,,[Fairy Tales
1516,uc2.ark:/13960/t6c24sq2z,"Austen, Jane,",,1882,,f,,Sense and sensibility
295,hvd.hwiwh6,"Austen, Jane,",,1833,,f,,Mansfield Park
11462,nyp.33433074943758,"Austen, Jane,",,1892,,f,"v. 9, Northanger Abbey",The novels of Jane Austen
9847,mdp.39015008985957,"Austen, Jane,",,1892,,f,,Emma
11465,nyp.33433074943683,"Austen, Jane,",,1892,,f,"v. 4, p. 2 Pride and Prejudice",The novels of Jane Austen
11466,nyp.33433074943725,"Austen, Jane,",,1892,,f,"v. 6, p. 2 Mansfield Park",The novels of Jane Austen
11461,nyp.33433074943675,"Austen, Jane,",,1892,,f,"v. 5, pt. Mansfield Park",The novels of Jane Austen
11464,nyp.33433074943709,"Austen, Jane,",,1892,,f,"v. 2, p. 2 Sense and Sensibility",The novels of Jane Austen
11463,nyp.33433074943717,"Austen, Jane,",,1892,,f,"v. 1, p. 1 Sense and Sensibility",The novels of Jane Austen
14032,uiuo.ark:/13960/t6zw24n6x,"Austen, Jane,",,1818,,f,v. 2,Northanger Abbey
14032,uiuo.ark:/13960/t2b85z60c,"Austen, Jane,",,1818,,f,v. 4,Northanger Abbey
11468,nyp.33433074943741,"Austen, Jane,",,1892,,f,"v. 8, p. 2 Emma",The novels of Jane Austen
14032,uiuo.ark:/13960/t4km00443,"Austen, Jane,",,1818,,f,v. 3,Northanger Abbey
10651,nyp.33433074943634,"Austen, Jane,",,1853,,f,,Pride and prejudice
11467,nyp.33433074943733,"Austen, Jane,",,1892,,f,"v. 7, p. 1 Emma",The novels of Jane Austen
14032,uiuo.ark:/13960/t09w14g77,"Austen, Jane,",,1818,,f,v. 1,Northanger Abbey
7865,uc2.ark:/13960/t1sf2mz3w,"Austin, Stella,",,1881,,f,,Our next door neighbour
1143,nyp.33433082525902,"Austin, Stella,",,1873,,f,,Stumps;
7817,nyp.33433081604062,Author of Spring flowers & summer blossoms.,,1850,,f,,"Silver blossoms to produce golden fruit for the young and good, or, Golden keys to good old proverbs"
uc1.$b120278,uc1.$b120278,"Avery, E. (Elizabeth)",E. Elizabeth,1963,1923.0,f,,Sister Bollard.
uc1.32106006692732,uc1.32106006692732,"Avery, Gillian,",Gillian,1983,1943.0,f,,Onlookers / | $c: Gillian Avery.
uc1.32106005226854,uc1.32106005226854,"Avery, Gillian,",Gillian,1980,1940.0,f,,The lost railway / | $c: Gillian Avery.
mdp.39015024082565,mdp.39015024082565,"Avery, Gillian,",Gillian,1964,1924.0,f,,The Italian spring. | $c: Illustrated by John Verney.
uc1.32106011678320,uc1.32106011678320,"Axelrad, Catherine,",Catherine,1994,1954.0,f,,The Warszawianka / | $c: Catherine Axelrad ; translated by Sacha Rabinovitch
mdp.39015064789327,mdp.39015064789327,"Ayers, Jane.",Jane,1976,1936.0,f,,Bradford old and new / | $c: [compiled by] Jane & John Ayers.
mdp.39015006602018,mdp.39015006602018,"Baghio'o, Jean Louis,",Jean Louis,1984,1944.0,f,,The blue flame-tree / | $c: Jean-Louis Baghio'o ; translated from the French by Stephen Romer ; with an introduction by Maryse Condé.
uc1.b4087141,uc1.b4087141,"Bagnold, Enid.",Enid,1930,1890.0,f,,"Alice and Thomas [and] Jane, | $c: by Enid Bagnold; illustrated by the author and Laurian Jones."
uc2.ark+=13960=t9j38vw47,uc2.ark:/13960/t9j38vw47,"Bagnold, Enid.",Enid,1918,,f,,A diary without dates
mdp.39015049549051,mdp.39015049549051,"Bailey, Eleanor.",Eleanor,2000,1960.0,f,,Idioglossia / | $c: Eleanor Bailey.
mdp.39015055609716,mdp.39015055609716,"Bailey, Eleanor.",Eleanor,2002,1962.0,f,,Marlene Dietrich lived here / | $c: Eleanor Bailey.
uc2.ark+=13960=t7xk86w9g,uc2.ark:/13960/t7xk86w9g,"Bailey, Florence M.",Florence M,1905,,f,,Outcasts of the East
uc1.32106009250041,uc1.32106009250041,"Bailey, Hilary,",Hilary,1989,1949.0,f,,A stranger to herself / | $c: Hilary Bailey.
pst.000065163054,pst.000065163054,"Bailey, Hilary,",Hilary,2008,1968.0,f,,Fifty-first state / | $c: Hilary Bailey.
inu.30000101132029,inu.30000101132029,"Bailey, Jane.",Jane,2005,1965.0,f,,Tommy Glover's sketch of heaven / | $c: Jane Bailey.
uc2.ark+=13960=t3vt1jm0q,uc2.ark:/13960/t3vt1jm0q,"Baillie, W. W.,",W. W,1921,,f,,Days and nights of shikar
mdp.39015051321159,mdp.39015051321159,"Bainbridge, Beryl,",Beryl,1985,1932.0,f,,Mum and Mr. Armitage : | selected stories / | $c: of Beryl Bainbridge.
mdp.39015051321142,mdp.39015051321142,"Bainbridge, Beryl,",Beryl,1979,1932.0,f,,Another part of the wood / | $c: Beryl Bainbridge.
mdp.39015008593884,mdp.39015008593884,"Bainbridge, Beryl,",Beryl,1976,1932.0,f,,A quiet life / | $c: Beryl Bainbridge.
mdp.39015051321167,mdp.39015051321167,"Bainbridge, Beryl,",Beryl,1981,1932.0,f,,A weekend with Claude / | $c: Beryl Bainbridge.
mdp.39015051321019,mdp.39015051321019,"Bainbridge, Beryl,",Beryl,1975,1932.0,f,,Sweet William / | $c: Beryl Bainbridge.
uc1.b4973453,uc1.b4973453,"Bainbridge, Beryl,",Beryl,1989,1949.0,f,,An awfully big adventure / | $c: Beryl Bainbridge.
mdp.39015014519154,mdp.39015014519154,"Bainbridge, Beryl,",Beryl,1973,1932.0,f,,The dressmaker.
mdp.39015040178751,mdp.39015040178751,"Bainbridge, Beryl,",Beryl,1998,1932.0,f,,Master Georgie / | $c: Beryl Bainbridge.
mdp.39015025279152,mdp.39015025279152,"Bainbridge, Beryl,",Beryl,1991,1932.0,f,,The birthday boys / | $c: Beryl Bainbridge.
uc1.$b396466,uc1.$b396466,"Bainbridge, Beryl,",Beryl,1972,1932.0,f,,Harriet said ...
14306,uiuo.ark:/13960/t09w0q71v,"Bainbridge, Maria.",,1843,,f,v.2,Rose of Woodlee
14306,uiuo.ark:/13960/t1jh3tc3n,"Bainbridge, Maria.",,1843,,f,v.3,Rose of Woodlee
14306,uiuo.ark:/13960/t3mw2pv2c,"Bainbridge, Maria.",,1843,,f,v.1,Rose of Woodlee
inu.30000107641973,inu.30000107641973,"Baker, Carleen.",Carleen,2006,1966.0,f,,Hate loves games / | $c: Carleen Baker.
mdp.39015059168487,mdp.39015059168487,"Baker, Jo.",Jo,2004,1964.0,f,,The mermaid's child / | $c: Jo Baker.
mdp.39015055583572,mdp.39015055583572,"Baker, Jo.",Jo,2001,1961.0,f,,Offcomer / | $c: Jo Baker.
6025,mdp.39015002987488,"Baker, Sarah S.",,1865,,f,,The children of the plains;
254,uc1.b4161965,"Baker, Sarah S.",,1894,,f,,The little Swedish baron
7676,mdp.39015033413835,"Balch, Elisabeth,",,1889,,f,,An author's love;
3015,uiuo.ark:/13960/t5s75n27r,"Baldwin, Alfred,",,1894,,f,v.1,Richard Dare
3053,nyp.33433074920996,"Baldwin, Alfred,",,1895,,f,,The story of a marriage
3015,uiuo.ark:/13960/t4cn7cf97,"Baldwin, Alfred,",,1894,,f,v.2,Richard Dare
uc2.ark+=13960=t3bz64c64,uc2.ark:/13960/t3bz64c64,"Baldwin, May.",May,1909,,f,,"Barbara Bellamy, a public school girl"
2025,nyp.33433008142055,"Balfour, Clara Lucas,",,1861,,f,,Drift
1068,nyp.33433040405791,"Balzac, Honoré de,",,1897,,f,,Seraphita
3654,nyp.33433075807622,"Balzac, Honoré de,",,1897,,f,,A woman of thirty
7410,nyp.33433040405833,"Balzac, Honoré de,",,1896,,f,,The atheist's mass and other stories =
1222,njp.32101007989260,"Balzac, Honoré de,",,1887,,f,v.38,Comedy of human life
1221,njp.32101076479037,"Balzac, Honoré de,",,1887,,f,v.37,Comedy of human life
7798,nyp.33433006077428,"Balzac, Honoré de,",,1896,,f,,The unknown masterpiece
1220,njp.32101076479045,"Balzac, Honoré de,",,1887,,f,v.36,Comedy of human life
1219,njp.32101007595638,"Balzac, Honoré de,",,1887,,f,v.34,Comedy of human life
7409,nyp.33433040405908,"Balzac, Honoré de,",,1896,,f,,The peasantry =
6330,nyp.33433040405569,"Balzac, Honoré de,",,1897,,f,,A distinguished provincial at Paris=
1210,njp.32101076479029,"Balzac, Honoré de,",,1887,,f,v.14,Comedy of human life
1071,nyp.33433040405536,"Balzac, Honoré de,",,1895,,f,,The quest of the absolute =
1209,njp.32101076479060,"Balzac, Honoré de,",,1887,,f,v.10,Comedy of human life
1215,njp.32101076479078,"Balzac, Honoré de,",,1887,,f,v.27,Comedy of human life
1216,njp.32101076479003,"Balzac, Honoré de,",,1887,,f,v.28,Comedy of human life
1069,nyp.33433040405551,"Balzac, Honoré de,",,1896,,f,,A bachelor's establishment =
1217,njp.32101076478997,"Balzac, Honoré de,",,1887,,f,v.30,Comedy of human life
1212,njp.32101013971989,"Balzac, Honoré de,",,1887,,f,v.18,Comedy of human life
1208,njp.32101076479052,"Balzac, Honoré de,",,1887,,f,v.7,Comedy of human life
1218,njp.32101076479086,"Balzac, Honoré de,",,1887,,f,v.31,Comedy of human life
1207,njp.32101076478989,"Balzac, Honoré de,",,1887,,f,v.3,Comedy of human life
1076,nyp.33433040405494,"Balzac, Honoré de,",,1895,,f,,Ursule Mirouet
1075,nyp.33433040405478,"Balzac, Honoré de,",,1896,,f,,La grande Bretèche and other stories
1074,nyp.33433040405528,"Balzac, Honoré de,",,1897,,f,,A marriage settlement =
1073,nyp.33433040405502,"Balzac, Honoré de,",,1897,,f,,The unconscious mummers =
1214,njp.32101013041064,"Balzac, Honoré de,",,1887,,f,v.22,Comedy of human life
13282,uc1.b3322307,"Banks, G. Linnaeus",,1885,,f,v. 3,In his own hand
14990,uiuo.ark:/13960/t5db89891,"Banks, G. Linnaeus",,1880,,f,v.2,"Wooers and winners, or, Under the scars"
13282,uc1.b3322306,"Banks, G. Linnaeus",,1885,,f,v. 2,In his own hand
13223,uiuo.ark:/13960/t6sx6jz1t,"Banks, G. Linnaeus",,1883,,f,v.3,Forbidden to marry
14990,uiuo.ark:/13960/t7sn0fs60,"Banks, G. Linnaeus",,1880,,f,v.1,"Wooers and winners, or, Under the scars"
13223,uiuo.ark:/13960/t5gb2c36h,"Banks, G. Linnaeus",,1883,,f,v.2,Forbidden to marry
13019,uiuo.ark:/13960/t1zc8641b,"Banks, G. Linnaeus",,1865,,f,v.3,God's providence house
14547,uiuo.ark:/13960/t9f47xn9c,"Banks, G. Linnaeus",,1884,,f,v.1,Sybilla and other stories
13019,uiuo.ark:/13960/t58d05r35,"Banks, G. Linnaeus",,1865,,f,v.2,God's providence house
14990,uiuo.ark:/13960/t3mw2pv1w,"Banks, G. Linnaeus",,1880,,f,v.3,"Wooers and winners, or, Under the scars"
