text_string,occurs_100k
lambeth bridge,0.0048
furnival,0.0048
shortlands,0.00477
central london,0.00476
st thomas s hospital,0.00474
daubeney,0.00473
barbican,0.00472
liverpool street station,0.0047
whitecross street,0.00468
eegent s park,0.00465
torrington square,0.00465
inner temple,0.00462
lowndes,0.00461
finsbury square,0.00459
mitre square,0.00458
east ham,0.00458
st james s palace,0.00456
londinium,0.00454
almeida,0.00454
blackfriars road,0.00453
bryanston square,0.00451
albert bridge,0.00451
marshalsea prison,0.00448
st james street,0.00448
crayford,0.00448
brixton road,0.00445
north circular road,0.00438
aldersgate street,0.00437
west hill,0.00436
walham green,0.00431
stockwell,0.0043
tufnell park,0.00429
tristram shandy,0.00429
chingford,0.00425
smith square,0.00423
cockspur street,0.00422
bucklersbury,0.0042
london wall,0.00409
north end road,0.00406
red lion street,0.00405
poplar,0.00405
onslow square,0.00404
wanstead,0.00403
brixton prison,0.00402
camden high street,0.00401
onslow gardens,0.00399
farringdon,0.00398
lisson grove,0.00398
sternhold,0.00396
hanbury street,0.00395
walworth road,0.00395
edgeware road,0.00394
guy s hospital,0.00392
new burlington street,0.0039
stamford street,0.0039
new street square,0.00386
tate gallery,0.00385
silvertown,0.00382
chessington,0.00382
bedford row,0.00381
aldrick,0.0038
grosvenor road,0.00378
compton street,0.00377
hertford street,0.00374
panton street,0.00373
villiers street,0.00372
st pancras station,0.00372
wardour,0.00371
berners street,0.0037
meard street,0.00369
sussex gardens,0.00369
greenford,0.00367
albert gate,0.00366
carnaby street,0.00366
london longmans,0.00366
holland park avenue,0.00364
new cross,0.00364
kennington road,0.00363
london street,0.00362
highgate cemetery,0.00362
kew bridge,0.00361
erith,0.0036
bryanstone square,0.0036
east india dock road,0.00359
cheniston,0.00357
adelphi terrace,0.00354
nelson square,0.00352
queen victoria street,0.00352
westbourne park,0.00351
camden lock,0.00351
fulham broadway,0.00351
petty france,0.00349
thornhaugh street,0.00347
st thomas s,0.00346
kilburn high road,0.00346
clapham road,0.00345
pont street,0.00344
east croydon,0.00343
east hill,0.00342
eastcote,0.00341
childeric,0.0034
central hall,0.00339
carlton house terrace,0.00339
great new street,0.00337
st james park,0.00337
waterlow park,0.00336
brompton square,0.00336
great george street,0.00336
st paul s churchyard,0.00335
chenies street,0.00334
malmsey,0.00334
london city,0.00332
neustria,0.0033
brixton hill,0.00329
hammersmith broadway,0.00329
redriff,0.00328
old broad street,0.00328
jamaica road,0.00328
covent garden market,0.00327
coleman street,0.00327
london magazine,0.00325
middlesex street,0.00324
pentonville road,0.00323
westbourne terrace,0.00322
hornchurch,0.00322
albert museum,0.00321
doughty street,0.00319
kingsland road,0.00319
charing cross station,0.00319
upper norwood,0.00319
woburn place,0.00318
billiter street,0.00318
east finchley,0.00317
st luke s,0.00317
great court,0.00316
holborn viaduct,0.00315
mecklenburgh square,0.00313
willesden lane,0.00312
covent garden theatre,0.00312
southall,0.00311
buckingham gate,0.0031
gresham street,0.00308
aldwych,0.00308
hurlingham,0.00308
shuldham,0.00307
burlington street,0.00307
young england,0.00306
marylebone high street,0.00305
chesterfield street,0.00304
kensington road,0.00303
wigmore hall,0.00302
de crespigny park,0.00301
tulse hill,0.003
lalage,0.00299
clerkenwell road,0.00296
barnsbury park,0.00296
canonbury square,0.00295
queen square london,0.00294
wembley park,0.00293
copse hill,0.00293
lambeth road,0.00291
brockley,0.00291
kensington palace gardens,0.0029
drummond street,0.0029
bloomsbury street,0.0029
acre lane,0.00287
wellclose square,0.00286
vincent square,0.00286
bethnal green road,0.00286
vauxhall bridge road london,0.00285
canary wharf,0.00285
berner street,0.00285
carshalton,0.00283
kingsway,0.00283
pimlico road,0.00282
upper grosvenor street,0.00282
tavistock street,0.00281
cadogan place,0.00279
st george s fields,0.00279
forest gate,0.00279
middle temple lane,0.00278
st ethelburga,0.00278
stamford brook,0.00278
vauxhall gardens,0.00275
gibson square,0.00275
devonshire street,0.00275
south quay,0.00275
battersea power station,0.00275
st alphage,0.00273
sydenham hill,0.00271
harringay,0.00271
surbiton,0.0027
sutton,0.0027
west india dock road,0.00268
lambeth,0.00268
aldgate east,0.00267
carlton terrace,0.00267
queenhithe,0.00265
crawford street,0.00265
old burlington street,0.00265
surrey street,0.00265
ely place,0.00264
pembridge square,0.00263
keston,0.00262
wellington barracks,0.00261
america square,0.00261
prince regent,0.0026
st luke s square,0.00259
tothill street,0.00259
totten ham court road,0.00258
marylebone gardens,0.00257
lexham gardens,0.00257
clapham common,0.00257
queen s square,0.00256
goswell road,0.00256
leicester house,0.00256
liverpool road,0.00255
brompton cemetery,0.00254
great titchfield street,0.00254
paddington green,0.00254
new kent road,0.00254
theobald s road,0.00252
kensal rise,0.00252
willesden junction,0.00252
kentish town road,0.00251
south kensing,0.00251
tregunter road,0.00251
kegent street,0.00251
ratcliff highway,0.00249
london ,0.00247
lammas,0.00246
porchester terrace,0.00245
davies street,0.00245
northwood,0.00243
milton street,0.00242
clifford street,0.0024
st james square,0.0024
londres,0.0024
cable street,0.0024
midland hotel,0.00238
camberwell grove,0.00238
basuto,0.00237
st mark s place,0.00236
south east london,0.00236
harefield,0.00236
saffron hill,0.00235
barnsbury,0.00235
lower thames street,0.00234
eotherhithe,0.00233
gough square,0.00232
south molton street,0.00232
carlton house,0.00232
earls court,0.00231
putney heath,0.00231
hammersmith road,0.0023
wembley stadium,0.0023
chalk farm road,0.0023
shooter s hill,0.00229
thames tunnel,0.00227
fairhazel gardens,0.00226
st bartholomew s hospital,0.00226
london charities,0.00226
guildford street,0.00225
birchin lane,0.00225
calthorpe street,0.00225
essex road,0.00224
caxton hall,0.00224
cowley street,0.00223
trinity square,0.00223
old street,0.00223
kennington park,0.00222
hanway street,0.00222
bethlem,0.00221
rignold,0.0022
turnmill street,0.00219
chesham place,0.00218
great college street,0.00217
bedfont,0.00216
port of london,0.00216
dolphin square,0.00215
bread street,0.00215
basinghall street,0.00214
harlesden,0.00213
frontispiece,0.00213
clissold park,0.00213
connaught square,0.00212
earls court road,0.00212
west smithfield,0.0021
ossulston,0.00208
somers town,0.00208
kew green,0.00208
holloway prison,0.00208
montagu square,0.00207
london clinic,0.00206
hillingdon hall,0.00205
west drayton,0.00205
ritz hotel,0.00204
bench walk,0.00204
great coram street,0.00204
wood green,0.00204
claridges,0.00203
gray s inn square,0.00202
south kensington station,0.00202
banstead downs,0.00202
rathbone place,0.00201
brown s hotel,0.00201
wandle,0.00201
russell square london,0.00201
st gildas,0.00201
change alley,0.002
norbiton,0.002
cranbourne alley,0.002
canonbury,0.002
cappagh,0.00199
clare market,0.00199
abingdon street,0.00198
walcot square,0.00197
ave maria lane,0.00196
southwark bridge,0.00196
anerley,0.00195
putney high street,0.00195
embankment gardens,0.00194
upton park,0.00193
bellenden,0.00193
beauchamp place,0.00193
cumberland gate,0.00191
tothill fields,0.00191
haggerston,0.00191
rosoman street,0.0019
tavistock hotel,0.00189
kensal green cemetery,0.00189
bow road,0.00188
horseferry road,0.00188
north audley street,0.00188
scrope,0.00187
victoria tower,0.00186
alexandra palace,0.00186
harecourt,0.00184
pumblechook,0.00184
pall mall east,0.00184
birdcage walk,0.00184
rosslyn hill,0.00183
strutton ground,0.00182
mafeking road,0.00181
haverley,0.00181
holborn bridge,0.0018
chiffinch,0.0018
brondesbury,0.0018
etchingham park,0.0018
goswell street,0.00179
arkley,0.00179
cremorne gardens,0.00179
white hart lane,0.00178
stepney parish,0.00178
hoxton street,0.00177
paphlagonia,0.00177
montpelier square,0.00177
neasden,0.00176
upminster,0.00176
east dulwich,0.00176
cumberland hotel,0.00175
coldharbour lane,0.00173
quiney,0.00173
st paul s cathedral,0.00172
ennismore gardens,0.00171
railton road,0.00171
haringey,0.00171
ovington square,0.00171
great turnstile,0.00171
ravenscourt park,0.00171
hampstead garden suburb,0.0017
totteridge,0.00169
hoxton square,0.00168
warwick avenue,0.00168
scot land yard,0.00167
camberwell green,0.00167
market place,0.00167
north west london,0.00167
holloway gaol,0.00167
wandsworth road,0.00167
barnes bridge,0.00166
beckton,0.00166
aegean islands,0.00166
west minster bridge,0.00166
hammersmith palais,0.00166
west end lane,0.00166
middlesex hospital,0.00166
mitre street,0.00166
cheshire cheese,0.00166
windmill street,0.00165
highgate wood,0.00164
eccleston square,0.00164
ingestre road,0.00163
moorgate street,0.00163
turnbull street,0.00163
colindale,0.00163
savoy hill,0.00163
great northern hotel,0.00162
stationers hall,0.00162
lillie bridge,0.00162
ranelagh gardens,0.00162
brompton oratory,0.00161
raynes park,0.00161
millennium dome,0.00161
euston road london,0.0016
ormond street,0.0016
apsley house,0.00159
north finchley,0.00159
lea bridge,0.00159
havering,0.00159
dorset square,0.00159
southwark street,0.00158
phillimore gardens,0.00158
bury street,0.00158
west croydon,0.00157
st clement danes,0.00157
kentish village,0.00157
brockwell park,0.00157
dowgate,0.00156
south norwood,0.00156
blackwall tunnel,0.00156
london london,0.00155
grays inn road,0.00155
royal opera house,0.00155
bolton gardens,0.00155
gray s inn,0.00155
lambeth palace,0.00154
prince of wales road,0.00154
beaufort gardens,0.00153
kennington oval,0.00153
scadbury,0.00153
trevor square,0.00152
twitenham,0.00152
willesden green,0.00151
physic garden,0.00151
streatham hill,0.0015
leather lane,0.0015
saint james s park,0.0015
downshire hill,0.0015
kensington park road,0.00149
upper berkeley street,0.00147
holland road,0.00146
floral street,0.00146
theobalds road,0.00145
big ben,0.00145
netherhall gardens,0.00145
drayton gardens,0.00145
colney hatch,0.00145
lupus street,0.00143
king s cross,0.00143
castellain,0.00143
agar town,0.00143
ickenham,0.00143
glebe place,0.00142
daleham,0.00142
broadwick street,0.00142
pentonville prison,0.00141
great gaunt street,0.00141
london hotel,0.00141
st john s street,0.00141
cock lane,0.0014
chiswick mall,0.00139
cheam,0.00139
newington green,0.00139
hendon,0.00139
paris garden,0.00139
portland road station,0.00138
southwark street london,0.00138
southampton row,0.00138
denbigh street,0.00138
giltspur street,0.00137
harrington gardens,0.00137
london stone,0.00137
tite street,0.00137
south west london,0.00137
turnpike lane,0.00137
manchester street,0.00137
long field,0.00136
toynbee hall,0.00136
hans place,0.00136
hammersmith grove,0.00136
wandsworth prison,0.00136
chepstow villas,0.00136
campden hill road,0.00136
endell street,0.00136
south circular,0.00135
belgrave road,0.00135
stanhope gate,0.00135
rosebery avenue,0.00134
marble arch,0.00134
upper richmond road,0.00134
granta,0.00133
m r c s eng ,0.00133
london heathrow,0.00133
peckham rye,0.00132
montague square,0.00132
wellcombe,0.00131
gros venor square,0.00131
latimer road,0.00131
st marylebone,0.00131
frognal,0.00131
portman street,0.0013
harrods,0.0013
waterloo street,0.0013
clarges,0.0013
euston square station,0.00129
woburn square,0.00129
warwick gardens,0.00129
regents park,0.00129
st thomas s street,0.00129
garrick street,0.00128
south hampstead,0.00128
newgate,0.00128
hendon hall,0.00127
pater noster row,0.00127
seymour place,0.00127
stoughton london,0.00126
west kensing,0.00126
broadhurst gardens,0.00126
perivale,0.00126
exhibition road,0.00126
royal garden hotel,0.00126
camden market,0.00125
greenwich palace,0.00125
east heath road,0.00124
hyde park gate,0.00124
hanwell,0.00124
vanburgh,0.00124
st george s square,0.00124
new southgate,0.00123
gutter lane,0.00122
hackney empire,0.00122
st john street road,0.00122
westminister,0.00122
borough road,0.00122
pudding lane,0.00121
bethlehem hospital,0.00121
marsham street,0.00121
augustus road,0.00121
kennington lane,0.00121
edwardes square,0.0012
st peter s street,0.0012
wakefield tower,0.0012
haymarket theatre,0.0012
centre point,0.00119
eel pie island,0.00119
london central,0.00118
hornsey road,0.00118
addiscombe,0.00117
kabul gate,0.00117
tate modern,0.00116
lower sloane street,0.00116
abchurch lane,0.00116
monplaisir,0.00115
kilburn park,0.00115
royal albert hall,0.00115
hampdens,0.00114
mornington crescent,0.00114
whitleys,0.00114
morden,0.00114
ardevora,0.00113
covcnt garden,0.00113
snaresbrook,0.00113
merton park,0.00113
whitechapel high street,0.00111
nile delta,0.00111
great tower street,0.00111
marylebone lane,0.0011
petty wales,0.0011
twickenham park,0.0011
supreme being,0.00109
gloucester gate,0.00109
beak street,0.00109
little russell street,0.00109
guanabara,0.00108
stratford bow,0.00108
dulwich gallery,0.00108
cam den town,0.00108
st martin s le grand,0.00107
ealing broadway,0.00107
high holborn,0.00107
middle temple hall,0.00107
inner temple lane,0.00107
bentinck street,0.00107
edgware,0.00107
pennyfields,0.00106
london museum,0.00105
fournier street,0.00105
worship street,0.00105
elizabethan london,0.00105
lollard,0.00104
lord hood,0.00104
northolt,0.00104
de vere gardens,0.00104
burlington arcade,0.00104
highbury corner,0.00104
hampton wick,0.00104
victoria dock road,0.00103
soho square london,0.00103
coptic street,0.00102
london pavilion,0.00102
stratford east,0.00102
convent garden,0.00101
london dock,0.00101
shadwell basin,0.001
margaret street,0.001
kenley,0.001
wilton crescent,0.001
clanricarde gardens,0.00099
cranbourn alley,0.00099
belsize square,0.00099
victoria dock,0.00099
trafal gar square,0.00099
soho street,0.00099
camberwell new road,0.00099
south eaton place,0.00098
highgate archway,0.00098
st george s in the east,0.00098
mottingham,0.00098
beany,0.00098
craven hill,0.00098
air street,0.00098
victoria palace,0.00098
wanstead flats,0.00097
jacob s island,0.00097
bechstein hall,0.00097
westminster palace,0.00097
east lane,0.00097
leadenhall market,0.00097
clerken,0.00096
quex road,0.00096
great smith street,0.00096
earlsfield,0.00096
new cavendish street,0.00095
finsbury pavement,0.00095
hammersmith hospital,0.00095
talfourd,0.00095
dalston junction,0.00095
london docks,0.00095
kensington museum,0.00095
hatchards,0.00095
tabard street,0.00095
saint james s square,0.00094
finsbury fields,0.00094
eoehampton,0.00094
wenlock,0.00094
hereford square,0.00094
chiswick high road,0.00093
west bourne grove,0.00093
woolwich,0.00093
clapham high street,0.00093
gipsy hill,0.00093
halkin street,0.00092
great windmill street,0.00092
rotherhith,0.00092
great james street,0.00092
middlesex county,0.00091
kingston bridge,0.00091
parsons green,0.00091
friern barnet,0.0009
holborn bars,0.0009
birkbeck,0.0009
balls pond road,0.0009
royal hospital road,0.0009
west ken,0.0009
garrick theatre,0.0009
stratford le bow,0.0009
port man square,0.0009
churchfield road,0.00089
london coliseum,0.00089
holloway jail,0.00089
columbia road,0.00089
waltheof,0.00089
marchmont street,0.00089
new barnet,0.00088
deptford creek,0.00088
west norwood,0.00088
kensington gravel pits,0.00088
vauxhall road,0.00088
maclise,0.00088
southwell gardens,0.00088
aldermanbury,0.00087
charing cross hospital,0.00087
bishopgate,0.00087
st martin s street,0.00086
old brompton,0.00086
westbourne green,0.00086
new malden,0.00086
hackney road,0.00086
hampstead theatre,0.00086
redcliffe square,0.00085
bulstrode,0.00085
pinner,0.00085
victoria coach station,0.00085
marechale,0.00084
courtfield gardens,0.00084
camden passage,0.00084
port land place,0.00084
tenos,0.00084
haydon hall,0.00084
dornton,0.00084
thurloe square,0.00084
ireland yard,0.00083
london hilton,0.00083
tollington park,0.00083
pentonwille,0.00083
tachbrook street,0.00083
cranbourn street,0.00082
zoological garden,0.00082
thornton heath,0.00082
west brompton,0.00082
tokenhouse yard,0.00082
westminster road,0.00082
southwark cathedral,0.00082
angel court,0.00082
st swithin s lane,0.00082
south melton street,0.00082
somerstown,0.00081
bow creek,0.00081
bank of england,0.00081
spital fields,0.0008
inverness terrace,0.0008
cadogan hotel,0.0008
stamford st ,0.0008
hayward gallery,0.0008
audley square,0.0008
east putney,0.0008
camden hill,0.0008
sloane square station,0.0008
cressingham,0.0008
battersea park road,0.0008
old baily,0.0008
archway road,0.00079
bloody tower,0.00079
crosby hall,0.00079
hanworth,0.00079
thorney island,0.00079
newington butts,0.00079
tottenham street,0.00079
norwood cemetery,0.00078
st sepulchre s,0.00078
east acton,0.00078
ealing,0.00078
f r g s ,0.00078
pitfield street,0.00078
brocca,0.00077
old palace,0.00077
thurloe,0.00077
somerset house,0.00077
brunswick park road,0.00077
watford way,0.00077
lon don bridge,0.00076
southampton st ,0.00076
west india dock,0.00076
wandsworth common,0.00076
south harrow,0.00076
newington causeway,0.00076
winckworth,0.00076
east barnet,0.00076
little dean s yard,0.00075
bell yard,0.00075
new north road,0.00074
almeida theatre,0.00074
old palace yard,0.00074
greville place,0.00074
upper thames street,0.00074
charterhouse square,0.00074
markham square,0.00074
golden hind,0.00074
london manchester,0.00074
londok,0.00073
hadley wood,0.00073
lord brook,0.00073
kingsway london,0.00072
talgarth road,0.00072
belsize avenue,0.00072
hartley street,0.00072
lowndes street,0.00072
wulfstan,0.00072
tower bridge road,0.00072
roland gardens,0.00071
east cheap,0.00071
shoreditch high street,0.00071
wembley arena,0.00071
east sheen,0.00071
feltham,0.00071
ravensbourne,0.00071
british library,0.00071
prince albert road,0.00071
deptford strand,0.00071
outer temple,0.0007
west london hospital,0.0007
nevern square,0.0007
tavistock place,0.0007
westminster cathedral,0.0007
kenton road,0.0007
leinster square,0.0007
walham,0.0007
south africa house,0.0007
cutty sark,0.0007
westbourne park road,0.00069
albert bridge road,0.00069
addison gardens,0.00069
cadogan gardens,0.00069
broadwick,0.00069
battersea fields,0.00069
upper woburn place,0.00069
beaumont square,0.00069
australia house,0.00069
brick court,0.00068
weymouth street,0.00068
shaftesbury theatre,0.00068
st john s wood road,0.00068
cannon street hotel,0.00068
leicester street,0.00067
kegent s park,0.00067
dockhead,0.00067
seacoal lane,0.00067
islington green,0.00066
whitechapel art gallery,0.00066
hanover square rooms,0.00066
devonshire square,0.00066
duncannon street,0.00066
savage gardens,0.00066
london palladium,0.00066
south lambeth,0.00066
cheyne gardens,0.00065
nelson column,0.00065
tra falgar square,0.00065
inner london,0.00065
strand on the green,0.00064
rosary gardens,0.00064
parlia ment square,0.00064
maze hill,0.00064
russel square,0.00064
parson s green,0.00064
batter sea park,0.00064
tottenham road,0.00064
nunhead,0.00064
euston tower,0.00064
clarkenwell,0.00063
west kilburn,0.00063
kennington common,0.00063
soltikof,0.00063
wandsworth bridge,0.00063
pembridge gardens,0.00063
bedford square london,0.00063
exeter street,0.00063
new maiden,0.00063
hatton gardens,0.00063
greenwich hill,0.00063
arlingford,0.00063
kingston upon thames,0.00063
saville row,0.00062
woldham,0.00062
st martin in the fields,0.00062
wastdale,0.00062
commercial road east,0.00061
royal college street,0.00061
st martin le grand,0.00061
mitre court,0.00061
newham,0.00061
holborn town hall,0.00061
south napier road,0.00061
spital square,0.00061
white cross street,0.0006
all england,0.0006
south croydon,0.0006
east of london,0.0006
horse guards,0.0006
ebury bridge,0.0006
bel grave square,0.0006
biisching,0.00059
parliament,0.00059
queen anne s gate,0.00059
south wark,0.00058
bagnigge,0.00058
ladbroke road,0.00058
kennington park road,0.00058
egerton gardens,0.00058
brixton station,0.00058
hammersmith odeon,0.00058
dyott street,0.00058
clerkenwell green,0.00058
neasdon,0.00058
hackney wick,0.00058
old swan stairs,0.00058
princes gardens,0.00058
teddington lock,0.00057
london district,0.00057
highgate woods,0.00057
sidmouth street,0.00057
hanger lane,0.00057
golborne road,0.00057
halkin,0.00057
highbury barn,0.00057
gray s inn gardens,0.00057
great cumberland place,0.00057
kensal town,0.00057
marylebone station,0.00057
ruskin park,0.00057
holbourn,0.00056
camden town station,0.00056
bedfordbury,0.00056
great sutton street,0.00056
boston manor,0.00056
st mary le strand,0.00056
caven dish square,0.00056
grace church street,0.00056
st john s hill,0.00056
musard,0.00056
castelnau,0.00056
new cross road,0.00056
begent street,0.00055
store street,0.00055
st paul s church yard,0.00055
hackney hospital,0.00055
lordship lane,0.00055
great ormond street hospital,0.00055
quaritch,0.00055
bunhill fields,0.00055
spitalfields market,0.00055
golden square london,0.00055
boulestin,0.00055
belmarsh,0.00055
hackney downs,0.00055
inchbold,0.00054
hakluyt,0.00054
fleetstreet,0.00054
kensington gore,0.00054
lancaster house,0.00054
highgate village,0.00054
kew palace,0.00054
