docid,htid,author,firstname,inferreddate,birthdate,authgender,enumcron,title
13522,uc2.ark:/13960/t4gm86c0w,"Ainsworth, William Harrison,",,1878,,m,v.3,Beatrice Tyldesley
2199,uc2.ark:/13960/t7tm78v6f,"Ainsworth, William Harrison,",,1872,,m,,The miser's daughter
13522,uc2.ark:/13960/t5bc3zp4p,"Ainsworth, William Harrison,",,1878,,m,v.1,Beatrice Tyldesley
10984,inu.30000060903774,"Ainsworth, William Harrison,",,1863,,m,,Windsor castle ;
9520,uc1.b3322710,"Ainsworth, William Harrison,",,1890,,m,,Auriol
8212,uc2.ark:/13960/t00z7d24w,"Ainsworth, William Harrison,",,1878,,m,,Rockwood
3554,mdp.39015030996832,"Ainsworth, William Harrison,",,1878,,m,,Rookwood
2200,uc2.ark:/13960/t86h4jj86,"Ainsworth, William Harrison,",,1854,,m,,"The flitch of bacon, or The custom of Dunmow;"
13522,uc2.ark:/13960/t6xw4dn8n,"Ainsworth, William Harrison,",,1878,,m,v.2,Beatrice Tyldesley
14234,uiuo.ark:/13960/t0dv1sk2m,"Ainsworth, William Harrison,",,1870,,m,v.2,Hilary St. Ives
15071,nyp.33433074919444,"Ainsworth, William Harrison,",,1864,,m,v. 2,John Law
14244,uiuo.ark:/13960/t66400j8q,"Ainsworth, William Harrison,",,1875,,m,v.1,The goldsmith's wife
14244,uiuo.ark:/13960/t5r78kz01,"Ainsworth, William Harrison,",,1875,,m,v.2,The goldsmith's wife
14244,uiuo.ark:/13960/t41r72858,"Ainsworth, William Harrison,",,1875,,m,v.3,The goldsmith's wife
14869,uiuo.ark:/13960/t8w95vn3c,"Ainsworth, William Harrison,",,1876,,m,v. 1,The leaguer of Lathom
14869,uiuo.ark:/13960/t5x645x9n,"Ainsworth, William Harrison,",,1876,,m,v. 2,The leaguer of Lathom
14869,uiuo.ark:/13960/t60587q7w,"Ainsworth, William Harrison,",,1876,,m,v. 3,The leaguer of Lathom
15071,nyp.33433074919436,"Ainsworth, William Harrison,",,1864,,m,v. 1,John Law
15071,nyp.33433074919451,"Ainsworth, William Harrison,",,1864,,m,v. 3,John Law
14234,uiuo.ark:/13960/t02z1gm85,"Ainsworth, William Harrison,",,1870,,m,v.3,Hilary St. Ives
4033,uc2.ark:/13960/t40s0065x,"Alcock, Deborah,",,1891,,f,,The Spanish brothers
3041,uc1.b3322726,"Alcock, Deborah,",,1897,,f,,By far Euphrates
5925,uc2.ark:/13960/t6b27q67n,"Alcott, Louisa May,",,1873,,f,v.2,Work
5925,uc2.ark:/13960/t76t0hf2v,"Alcott, Louisa May,",,1873,,f,v.1,Work
3498,nyp.33433082170949,"Aldrich, Thomas Bailey,",,1877,,m,,The story of a bad boy
10049,uc2.ark:/13960/t6h12vx0n,"Aldrich, Thomas Bailey,",,1886,,m,v.1,The Stillwater tragedy
10049,uc2.ark:/13960/t74t6fw0j,"Aldrich, Thomas Bailey,",,1886,,m,v.2,The Stillwater tragedy
1743,nyp.33433082170824,"Aldrich, Thomas Bailey,",,1894,,m,,Two bites at a cherry ;
4115,nyp.33433034410898,"Alexander,",,1867,,f,,Which shall it be?
2871,nyp.33433034410880,"Alexander,",,1882,,f,,Look before you leap
2863,nyp.33433034410401,"Alexander,",,1874,,f,,The wooing o't
931,nyp.33433034410849,"Alexander,",,1885,,f,,The executor
279,nyp.33433074850029,"Alexander,",,1899,,f,,"Brown, V.C"
5655,uiuo.ark:/13960/t06x01g2m,"Alexander,",,1883,,f,v.3,The admiral's ward
13964,uiuo.ark:/13960/t9v12mm90,"Alexander,",,1887,,f,v.2,Mona's choice
13982,uiuo.ark:/13960/t2j681c6n,"Alexander,",,1893,,f,v.1,Found wanting
13982,uiuo.ark:/13960/t18k7wb3r,"Alexander,",,1893,,f,v.2,Found wanting
13982,uiuo.ark:/13960/t22b9kw0h,"Alexander,",,1893,,f,v.3,Found wanting
5655,uiuo.ark:/13960/t52f8d896,"Alexander,",,1883,,f,v.1,The admiral's ward
13964,uiuo.ark:/13960/t56d6f57f,"Alexander,",,1887,,f,v.1,Mona's choice
13964,uiuo.ark:/13960/t0dv24429,"Alexander,",,1887,,f,v.3,Mona's choice
13698,uiuo.ark:/13960/t2794dz8h,"Alexander, G. G.",,1881,,u,v.1,Doctor Victoria
13698,uiuo.ark:/13960/t8gf12d5t,"Alexander, G. G.",,1881,,u,v.2,Doctor Victoria
13698,uiuo.ark:/13960/t3qv3s85d,"Alexander, G. G.",,1881,,u,v.3,Doctor Victoria
14096,uiuo.ark:/13960/t69313d1r,"Alford, Elizabeth M.",,1869,,f,v.3,Netherton-on-Sea
14096,uiuo.ark:/13960/t05x2kj0m,"Alford, Elizabeth M.",,1869,,f,v.2,Netherton-on-Sea
14096,uiuo.ark:/13960/t1gh9rg2b,"Alford, Elizabeth M.",,1869,,f,v.1,Netherton-on-Sea
13852,nyp.33433074919600,"Allardyce, Alexander,",,1877,,m,v. 3,The city of sunshine
13852,nyp.33433074919618,"Allardyce, Alexander,",,1877,,m,v. 2,The city of sunshine
13852,nyp.33433074919592,"Allardyce, Alexander,",,1877,,m,v. 1,The city of sunshine
14759,uiuo.ark:/13960/t0xp7815w,"Allen, Grant,",,1886,,m,v.1,In all shades
14578,uc2.ark:/13960/t2s46nr4s,"Allen, Grant,",,1889,,m,v.3,The tents of Shem
14578,uc2.ark:/13960/t5gb2389w,"Allen, Grant,",,1889,,m,v.2,The tents of Shem
13590,njp.32101067627388,"Allen, Grant,",,1892,,m,v.3,The Duchess of Powysland
13590,njp.32101067627396,"Allen, Grant,",,1892,,m,v.2,The Duchess of Powysland
13590,njp.32101067627404,"Allen, Grant,",,1892,,m,v.1,The Duchess of Powysland
1343,mdp.39015069130675,"Allen, Grant,",,1891,,m,,What's bred in the bone
9066,dul1.ark:/13960/t1sf3285n,"Allen, Grant,",,1899,,m,,Twelve tales;
10980,inu.32000002750190,"Allen, Grant,",,1893,,m,,An army doctor's romance
11723,inu.32000003311802,"Allen, Grant,",,1888,,m,,The white man's foot
13277,uiuo.ark:/13960/t3xs60k95,"Allen, Grant,",,1893,,m,v.1,The scallywag
13277,uiuo.ark:/13960/t3jw8nr85,"Allen, Grant,",,1893,,m,v.2,The scallywag
14578,uc2.ark:/13960/t6n014n6s,"Allen, Grant,",,1889,,m,v.1,The tents of Shem
14759,uiuo.ark:/13960/t7br9226f,"Allen, Grant,",,1886,,m,v.2,In all shades
13277,uiuo.ark:/13960/t3rv0v43n,"Allen, Grant,",,1893,,m,v.3,The scallywag
14759,uiuo.ark:/13960/t6057tb45,"Allen, Grant,",,1886,,m,v.3,In all shades
2931,njp.32101067627206,"Ancketill, William Robert.",,1874,,m,,"The adventures of Mick Callighin, M. P"
6069,uva.x030797335,"Anderdon, W. H.",,1889,,u,,Bracton;
5267,wu.89011095320,"Andersen, Carl Christian Thorvald,",,1877,,f,,Three sketches of life in Iceland
194,uc2.ark:/13960/t3hx16q77,"Andersen, H. C.",,1866,,m,,What the moon saw
6168,mdp.39076002274244,"Andersen, H. C.",,1893,,f,v.1,Stories & fairy tales
1818,uiuo.ark:/13960/t1pg2118k,"Anderson,",,1852,,f,v.2,"The three paths, or, Truth, vanity, and profession"
1818,uiuo.ark:/13960/t6d22890z,"Anderson,",,1852,,f,v.1,"The three paths, or, Truth, vanity, and profession"
166,njp.32101067627719,"Andreae, Percy.",,1895,,m,,The signora
1017,njp.32101073413146,"Anstey, F.,",,1897,,m,,"Baboo Jabberjee, B.A"
3733,njp.32101067633543,"Anstey, F.,",,1898,,m,,Love among the lions
5987,mdp.39015064443982,"Anstey, F.,",,1898,,m,,Paleface and Redskin
10274,njp.32101067633501,"Anstey, F.,",,1894,,m,,Under the rose
12084,nyp.33433074859970,"Anstey, F.,",,1896,,m,,The statement of Stella Maberly
15024,uc2.ark:/13960/t5cc10k9q,"Anstey, F.,",,1889,,m,v.2,The pariah
15024,uc2.ark:/13960/t46q1z75h,"Anstey, F.,",,1889,,m,v.3,The pariah
15024,uc2.ark:/13960/t0rr1v149,"Anstey, F.,",,1889,,m,v.1,The pariah
2145,nyp.33433082170634,"Archer, Agatha.",,1897,,f,,The king's daughter and the king's son
14605,uiuo.ark:/13960/t6vx0mk0k,"Armitt, Annie.",,1878,,f,v.2,The garden at Monkholme
14605,uiuo.ark:/13960/t0ks6z72z,"Armitt, Annie.",,1878,,f,v.1,The garden at Monkholme
14605,uiuo.ark:/13960/t3st7v616,"Armitt, Annie.",,1878,,f,v.3,The garden at Monkholme
4378,uc1.b4500379,"Armour, Margaret.",,1898,,f,,The eerie book;
8597,njp.32101067627545,"Armstrong, F. C.",,1860,,m,v.1,The cruize of the daring
8597,njp.32101067627537,"Armstrong, F. C.",,1860,,m,v.2,The cruize of the daring
13204,uiuo.ark:/13960/t0ms4059d,"Armstrong, F. C.",,1866,,m,v.1,"Our blue jackets, afloat and ashore"
13204,uiuo.ark:/13960/t73t9tx1v,"Armstrong, F. C.",,1866,,m,v.2,"Our blue jackets, afloat and ashore"
13204,uiuo.ark:/13960/t70v8r70m,"Armstrong, F. C.",,1866,,m,v.3,"Our blue jackets, afloat and ashore"
14061,uiuo.ark:/13960/t4cn7cd4c,"Armstrong, F. C.",,1868,,m,v.1,The wild gazelle
14826,uiuo.ark:/13960/t72v2sz4q,"Armstrong, F. C.",,1861,,m,v.2,The frigate and the lugger
14359,uiuo.ark:/13960/t7wm1jd68,"Armstrong, F. C.",,1863,,m,v.1,The pirates of  The Foam
14359,uiuo.ark:/13960/t9j39193k,"Armstrong, F. C.",,1863,,m,v.2,The pirates of  The Foam
14359,uiuo.ark:/13960/t72v2t052,"Armstrong, F. C.",,1863,,m,v.3,The pirates of  The Foam
14826,uiuo.ark:/13960/t49p39m5x,"Armstrong, F. C.",,1861,,m,v.1,The frigate and the lugger
14826,uiuo.ark:/13960/t4th8s06z,"Armstrong, F. C.",,1861,,m,v.3,The frigate and the lugger
14061,uiuo.ark:/13960/t2b85ht7f,"Armstrong, F. C.",,1868,,m,v.3,The wild gazelle
14061,uiuo.ark:/13960/t8kd2582s,"Armstrong, F. C.",,1868,,m,v.2,The wild gazelle
13650,uiuo.ark:/13960/t8tb1cj8v,"Armstrong, F. Claudius.",,1855,,m,v.3,The warhawk
13650,uiuo.ark:/13960/t2v41083w,"Armstrong, F. Claudius.",,1855,,m,v.2,The warhawk
13650,uiuo.ark:/13960/t8ff41q77,"Armstrong, F. Claudius.",,1855,,m,v.1,The warhawk
4862,inu.30000118310592,"Arndt, Ernst Moritz,",,1896,,f,,Fairy tales from the Isle of Rügen
8599,yale.39002037389138,"Arnold, Frederick,",,1889,,m,v.2,Reminiscences of a literary and clerical life
8599,njp.32101067627453,"Arnold, Frederick,",,1889,,m,v.1,Reminiscences of a literary and clerical life
10548,uc2.ark:/13960/t5db7w778,"Arthur, T. S.",,1876,,m,,Anna Lee: The maiden - the wife - the mother
12538,njp.32101063603565,"Ashbee, Charles Robert.",,1892,,m,,From Whitechapel to Camelot
6511,nyp.33433074947924,"Ashby-Sterry, J.",,1896,,u,,A tale of the Thames
3441,mdp.39015030850195,"Ashton, John,",,1894,,m,,Varia
12208,uiuo.ark:/13960/t8ff41p7s,"Aston, Claude.",,1855,,m,v.3,They are only cousins
12208,uiuo.ark:/13960/t9280ks1g,"Aston, Claude.",,1855,,m,v.1,They are only cousins
9075,mdp.39015018048069,"Atherton, Gertrude Franklin Horn,",,1897,,f,,Patience Sparhawk and her times;
7779,njp.32101064786278,"Atherton, Gertrude Franklin Horn,",,1898,,f,,The Californians
1737,mdp.39015011953125,"Atherton, Gertrude Franklin Horn,",,1899,,f,,A daughter of the vine
8684,nyp.33433075735807,"Auerbach, Berthold,",,1858,,m,,"Christian Gellert, and other sketches"
3969,njp.32101068169380,"Aulney, Léonie, d',",,1878,,m,vol.2,The notary's daughter
3969,njp.32101068169398,"Aulney, Léonie, d',",,1878,,m,vol.1,The notary's daughter
10561,uc2.ark:/13960/t3jw88p4s,"Aulnoy,",,1854,,f,,[Fairy Tales
10651,nyp.33433074943634,"Austen, Jane,",,1853,,f,,Pride and prejudice
11468,nyp.33433074943741,"Austen, Jane,",,1892,,f,"v. 8, p. 2 Emma",The novels of Jane Austen
1516,uc2.ark:/13960/t6c24sq2z,"Austen, Jane,",,1882,,f,,Sense and sensibility
11467,nyp.33433074943733,"Austen, Jane,",,1892,,f,"v. 7, p. 1 Emma",The novels of Jane Austen
11465,nyp.33433074943683,"Austen, Jane,",,1892,,f,"v. 4, p. 2 Pride and Prejudice",The novels of Jane Austen
11464,nyp.33433074943709,"Austen, Jane,",,1892,,f,"v. 2, p. 2 Sense and Sensibility",The novels of Jane Austen
11463,nyp.33433074943717,"Austen, Jane,",,1892,,f,"v. 1, p. 1 Sense and Sensibility",The novels of Jane Austen
11462,nyp.33433074943758,"Austen, Jane,",,1892,,f,"v. 9, Northanger Abbey",The novels of Jane Austen
11461,nyp.33433074943675,"Austen, Jane,",,1892,,f,"v. 5, pt. Mansfield Park",The novels of Jane Austen
11466,nyp.33433074943725,"Austen, Jane,",,1892,,f,"v. 6, p. 2 Mansfield Park",The novels of Jane Austen
9847,mdp.39015008985957,"Austen, Jane,",,1892,,f,,Emma
14725,mdp.39015063928231,"Austin, Alfred,",,1866,,m,v.3,Won by a head
14725,mdp.39015063928249,"Austin, Alfred,",,1866,,m,v.2,Won by a head
14725,mdp.39015063928199,"Austin, Alfred,",,1866,,m,v.1,Won by a head
14205,uiuo.ark:/13960/t3tt5933r,"Austin, Alfred,",,1867,,m,v.3,Jessie's expiation
14205,uiuo.ark:/13960/t9w09r522,"Austin, Alfred,",,1867,,m,v.2,Jessie's expiation
14205,uiuo.ark:/13960/t2b85xs8f,"Austin, Alfred,",,1867,,m,v.1,Jessie's expiation
11416,nyp.33433009367628,"Austin, Alfred,",,1896,,m,,The garden that I love
1143,nyp.33433082525902,"Austin, Stella,",,1873,,f,,Stumps;
7865,uc2.ark:/13960/t1sf2mz3w,"Austin, Stella,",,1881,,f,,Our next door neighbour
8938,uiuo.ark:/13960/t6b28cj6w,Author of Cynthia.,,1883,,u,v.1,Lemuel
8938,uiuo.ark:/13960/t6nz8pg31,Author of Cynthia.,,1883,,u,v.2,Lemuel
14782,uiuo.ark:/13960/t0ht30x6v,Author of No appeal.,,1870,,u,v.3,Gerald Hastings of Barton
14782,uiuo.ark:/13960/t89g61j5w,Author of No appeal.,,1870,,u,v.1,Gerald Hastings of Barton
14782,uiuo.ark:/13960/t2m61wd3z,Author of No appeal.,,1870,,u,v.2,Gerald Hastings of Barton
13171,uiuo.ark:/13960/t86h55c3c,Author of Rare pale Margaret.,,1886,,u,v.1,Pomegranate seed
13171,uiuo.ark:/13960/t7cr6dx7f,Author of Rare pale Margaret.,,1886,,u,v.2,Pomegranate seed
13171,uiuo.ark:/13960/t0qr5ds1j,Author of Rare pale Margaret.,,1886,,u,v.3,Pomegranate seed
6679,uc1.b3322425,Author of Told in the verandah.,,1893,,u,,"A black prince, and other stories"
8765,mdp.39015064808556,"Aziz Efendi,",,1884,,m,,The story of Jewād
5291,nyp.33433074945902,"Aïdé, Hamilton,",,1862,,m,v. 1-2,Carr of Carrlyon
11459,mdp.39015062803443,"Bain, F. W.",,1899,,m,,A digit of the moon
631,mdp.39015019958241,Baitāl-Pachīsī.,,1893,,u,,Vikram and the vampire;
3067,njp.32101066477751,"Baker, Henry Barton,",,1878,,m,vol. 2,Strafford
3067,njp.32101066477744,"Baker, Henry Barton,",,1878,,m,vol. 3,Strafford
6025,mdp.39015002987488,"Baker, Sarah S.",,1865,,f,,The children of the plains;
254,uc1.b4161965,"Baker, Sarah S.",,1894,,f,,The little Swedish baron
7676,mdp.39015033413835,"Balch, Elisabeth,",,1889,,f,,An author's love;
3053,nyp.33433074920996,"Baldwin, Alfred,",,1895,,f,,The story of a marriage
3015,uiuo.ark:/13960/t4cn7cf97,"Baldwin, Alfred,",,1894,,f,v.2,Richard Dare
3015,uiuo.ark:/13960/t5s75n27r,"Baldwin, Alfred,",,1894,,f,v.1,Richard Dare
7594,mdp.39015031288627,"Balestier, Charles Wolcott,",,1892,,m,,The average woman
2025,nyp.33433008142055,"Balfour, Clara Lucas,",,1861,,f,,Drift
3069,njp.32101066477686,"Balfour, Frederic Henry.",,1889,,m,vol. 1,"Giraldi, or, The curse of love"
3069,njp.32101066477678,"Balfour, Frederic Henry.",,1889,,m,vol. 2,"Giraldi, or, The curse of love"
6803,uc2.ark:/13960/t9c53gt3j,"Ballantyne, R. M.",,1887,,m,,Under the waves
6799,uc2.ark:/13960/t0wp9tk54,"Ballantyne, R. M.",,1888,,m,,The middy and the Moors
12485,uc2.ark:/13960/t4hm56v0b,"Ballantyne, R. M.",,1872,,m,,The pioneers
6825,nyp.33433034642888,"Ballantyne, R. M.",,1858,,m,,Ungava
4624,nyp.33433082524731,"Ballantyne, R. M.",,1893,,m,,Martin Rattler;
6898,njp.32101066477876,"Ballantyne, R. M.",,1866,,m,,The red Eric
1342,uc2.ark:/13960/t06w97g82,"Ballantyne, R. M.",,1876,,m,,Fighting the flames
7977,uc2.ark:/13960/t86h4f73h,"Ballantyne, R. M.",,1869,,m,,Digging for gold
888,mdp.39015078569715,"Ballantyne, R. M.",,1887,,m,,The coral island
8534,uc1.b3322280,"Ballantyne, R. M.",,1881,,m,,In the track of the troops
10737,mdp.39015078568915,"Ballantyne, R. M.",,1869,,m,,The dog Crusoe and his master
11448,nyp.33433082524681,"Ballantyne, R. M.",,1859,,m,,Three little kittens
6800,uc2.ark:/13960/t6pz52j25,"Ballantyne, R. M.",,1860,,m,,"The world of ice, or, Adventures in the polar regions"
1076,nyp.33433040405494,"Balzac, Honoré de,",,1895,,f,,Ursule Mirouet
1209,njp.32101076479060,"Balzac, Honoré de,",,1887,,f,v.10,Comedy of human life
1208,njp.32101076479052,"Balzac, Honoré de,",,1887,,f,v.7,Comedy of human life
7159,uc2.ark:/13960/t1dj5bb8p,"Balzac, Honoré de,",,1899,,m,,Droll stories ; Sarrasine
3654,nyp.33433075807622,"Balzac, Honoré de,",,1897,,f,,A woman of thirty
1222,njp.32101007989260,"Balzac, Honoré de,",,1887,,f,v.38,Comedy of human life
1221,njp.32101076479037,"Balzac, Honoré de,",,1887,,f,v.37,Comedy of human life
7409,nyp.33433040405908,"Balzac, Honoré de,",,1896,,f,,The peasantry =
7410,nyp.33433040405833,"Balzac, Honoré de,",,1896,,f,,The atheist's mass and other stories =
7411,nyp.33433040405858,"Balzac, Honoré de,",,1896,,m,,Beatrix
1220,njp.32101076479045,"Balzac, Honoré de,",,1887,,f,v.36,Comedy of human life
1219,njp.32101007595638,"Balzac, Honoré de,",,1887,,f,v.34,Comedy of human life
1218,njp.32101076479086,"Balzac, Honoré de,",,1887,,f,v.31,Comedy of human life
1217,njp.32101076478997,"Balzac, Honoré de,",,1887,,f,v.30,Comedy of human life
1216,njp.32101076479003,"Balzac, Honoré de,",,1887,,f,v.28,Comedy of human life
1215,njp.32101076479078,"Balzac, Honoré de,",,1887,,f,v.27,Comedy of human life
1214,njp.32101013041064,"Balzac, Honoré de,",,1887,,f,v.22,Comedy of human life
1212,njp.32101013971989,"Balzac, Honoré de,",,1887,,f,v.18,Comedy of human life
1210,njp.32101076479029,"Balzac, Honoré de,",,1887,,f,v.14,Comedy of human life
1074,nyp.33433040405528,"Balzac, Honoré de,",,1897,,f,,A marriage settlement =
1207,njp.32101076478989,"Balzac, Honoré de,",,1887,,f,v.3,Comedy of human life
1073,nyp.33433040405502,"Balzac, Honoré de,",,1897,,f,,The unconscious mummers =
1075,nyp.33433040405478,"Balzac, Honoré de,",,1896,,f,,La grande Bretèche and other stories
1069,nyp.33433040405551,"Balzac, Honoré de,",,1896,,f,,A bachelor's establishment =
6330,nyp.33433040405569,"Balzac, Honoré de,",,1897,,f,,A distinguished provincial at Paris=
1068,nyp.33433040405791,"Balzac, Honoré de,",,1897,,f,,Seraphita
6142,uc2.ark:/13960/t8ff43d6j,"Balzac, Honoré de,",,1896,,m,v.1,A harlot's progress =
7725,nyp.33433040405437,"Balzac, Honoré de,",,1898,,m,,Parisians in the country (Les Parisiens en province)
7798,nyp.33433006077428,"Balzac, Honoré de,",,1896,,f,,The unknown masterpiece
8487,nyp.33433075802268,"Balzac, Honoré de,",,1874,,m,,Balzac's Contes drolatiques =
7887,nyp.33433003971110,"Balzac, Honoré de,",,1896,,m,v. 2,A harlot's progress =
1071,nyp.33433040405536,"Balzac, Honoré de,",,1895,,f,,The quest of the absolute =
10126,mdp.39015063914819,"Banim, Michael,",,1866,,m,,Irish tales
14990,uiuo.ark:/13960/t5db89891,"Banks, G. Linnaeus",,1880,,f,v.2,"Wooers and winners, or, Under the scars"
14990,uiuo.ark:/13960/t7sn0fs60,"Banks, G. Linnaeus",,1880,,f,v.1,"Wooers and winners, or, Under the scars"
13282,uc1.b3322307,"Banks, G. Linnaeus",,1885,,f,v. 3,In his own hand
13282,uc1.b3322305,"Banks, G. Linnaeus",,1885,,f,v.1,In his own hand
14547,uiuo.ark:/13960/t9f47xn9c,"Banks, G. Linnaeus",,1884,,f,v.1,Sybilla and other stories
15070,uc1.b3579186,"Banks, G. Linnaeus",,1876,,f,v.2,The Manchester man
15070,uc1.b3579187,"Banks, G. Linnaeus",,1876,,f,v.3,The Manchester man
13282,uc1.b3322306,"Banks, G. Linnaeus",,1885,,f,v. 2,In his own hand
13223,uiuo.ark:/13960/t6sx6jz1t,"Banks, G. Linnaeus",,1883,,f,v.3,Forbidden to marry
14547,uiuo.ark:/13960/t1vd73d45,"Banks, G. Linnaeus",,1884,,f,v.2,Sybilla and other stories
13019,uiuo.ark:/13960/t1zc8641b,"Banks, G. Linnaeus",,1865,,f,v.3,God's providence house
13223,uiuo.ark:/13960/t5gb2c36h,"Banks, G. Linnaeus",,1883,,f,v.2,Forbidden to marry
13223,uiuo.ark:/13960/t06w9mk41,"Banks, G. Linnaeus",,1883,,f,v.1,Forbidden to marry
13019,uiuo.ark:/13960/t58d05r35,"Banks, G. Linnaeus",,1865,,f,v.2,God's providence house
15070,uc1.b3579185,"Banks, G. Linnaeus",,1876,,f,v.1,The Manchester man
14990,uiuo.ark:/13960/t3mw2pv1w,"Banks, G. Linnaeus",,1880,,f,v.3,"Wooers and winners, or, Under the scars"
14547,uiuo.ark:/13960/t2f76mn01,"Banks, G. Linnaeus",,1884,,f,v.3,Sybilla and other stories
13662,uiuo.ark:/13960/t9t158m3s,"Barclay, Florence L.",,1891,,f,v.2,Guy Mervyn;
13662,uiuo.ark:/13960/t72v2t63s,"Barclay, Florence L.",,1891,,f,v.1,Guy Mervyn;
13662,uiuo.ark:/13960/t2w381979,"Barclay, Florence L.",,1891,,f,v.3,Guy Mervyn;
13628,uiuo.ark:/13960/t7wm1k69f,"Baring-Gould, S.",,1893,,m,v.1,Mrs. Curgenven of Curgenven
6589,uiuo.ark:/13960/t3mw2pz6n,"Baring-Gould, S.",,1887,,m,v.2,Red spider
13628,uiuo.ark:/13960/t13n2fg6v,"Baring-Gould, S.",,1893,,m,v.2,Mrs. Curgenven of Curgenven
13628,uiuo.ark:/13960/t85h7tc1q,"Baring-Gould, S.",,1893,,m,v.3,Mrs. Curgenven of Curgenven
8205,mdp.39015063525862,"Baring-Gould, S.",,1896,,m,,Dartmoor idylls
13567,uiuo.ark:/13960/t45q5688h,"Baring-Gould, S.",,1886,,m,v.3,Court Royal
13660,uiuo.ark:/13960/t4bp0bm60,"Baring-Gould, S.",,1892,,m,v.1,In the roar of the sea;
13567,uiuo.ark:/13960/t8df71205,"Baring-Gould, S.",,1886,,m,v.2,Court Royal
13567,uiuo.ark:/13960/t1ng4x65k,"Baring-Gould, S.",,1886,,m,v.1,Court Royal
5809,uc1.b3739869,"Baring-Gould, S.",,1870,,m,v. 1,In exitu Israel;
13353,uiuo.ark:/13960/t0vq3775c,"Baring-Gould, S.",,1894,,m,v.2,Kitty alone
13353,uiuo.ark:/13960/t2891gv3r,"Baring-Gould, S.",,1894,,m,v.1,Kitty alone
