docid,htid,author,firstname,inferreddate,birthdate,authgender,enumcron,title
mdp.39015068634875,mdp.39015068634875,"(Feliks I͡Akovlevich), Kon, F. I͡A.",Kon F. I͡A,1930,1864.0,u,,"Escape from the gallows, | $c: by Felix Kohn."
mdp.39015063697877,mdp.39015063697877,"(Felix Alan), Walbank, F. Alan",Walbank F. Alan,1949,1909.0,m,,"England, yesterday & to-day, in the works of the novelists, 1837 to 1938."
mdp.39015062194017,mdp.39015062194017,"(Francis Downes), Ommanney, F. D.",Ommanney F. D,1938,1898.0,u,,"Below the roaring forties; | an Antarctic journal, | $c: by F. D. Ommanney; with 16 illustrations."
uc1.31822029821618,uc1.31822029821618,"(Francis Downes), Ommanney, F. D.",Ommanney F. D,1938,1898.0,u,,"South latitude, | $c: by F. D. Ommanney; with 16 illustrations"
mdp.39015058387252,mdp.39015058387252,"(Francis William), Bain, F. W.",Bain F. W,1923,1863.0,u,,A heifer of the dawn.
uc1.$b278645,uc1.$b278645,"(Frederick Charles), Green, F. C.",Green F. C,1933,1891.0,m,,"French short stories of the nineteenth and twentieth centuries, | $c: selected, with an introd. by F.C. Green."
mdp.39015008510227,mdp.39015008510227,"(George Bagshawe), Harrison, G. B.",Harrison G. B,1945,1894.0,m,,"More new tales from Shakespeare, | $c: told by G. B. Harrison ... Illustrated by C. Walter Hodges."
mdp.49015001034512,mdp.49015001034512,"(Gilbert Keith), Chesterton, G. K.",Chesterton G. K,1928,1874.0,u,,"The sword of wood, | a story | $c: by G.K. Chesterton."
uc1.b4584501,uc1.b4584501,"(Harold Alfred), Manhood, H. A.",Manhood H. A,1931,1891.0,u,,"Little Peter the Great, / | $c: by H.A. Manhood, with a frontispiece by Rowland Hilder and a foreword by Henry Williamson ..."
mdp.39015012084607,mdp.39015012084607,"(Henry Major), Tomlinson, H. M.",Tomlinson H. M,1933,1873.0,m,,The snows of Helicon.
mdp.39015030716842,mdp.39015030716842,"(Henry Major), Tomlinson, H. M.",Tomlinson H. M,1918,1873.0,m,,"Old junk,"
mdp.39015050998288,mdp.39015050998288,"(Henry Major), Tomlinson, H. M.",Tomlinson H. M,1937,1873.0,m,,All hands.
mdp.39015030716776,mdp.39015030716776,"(Henry Major), Tomlinson, H. M.",Tomlinson H. M,1928,1873.0,m,,London river.
uc1.$b245247,uc1.$b245247,"(Henry Major), Tomlinson, H. M.",Tomlinson H. M,1930,1873.0,m,,All our yesterdays /
uc1.b3346191,uc1.b3346191,"(Herbert Ernest), Bates, H. E.",Bates H. E,1932,1905.0,u,,"The story without an end ; | and, The country doctor / | $c: by H.E. Bates."
mdp.39015030719622,mdp.39015030719622,"(Herbert George), Wells, H. G.",Wells H. G,1927,1866.0,m,,"The Plattner story, and others ..."
uc1.32106019365144,uc1.32106019365144,"(Herbert George), Wells, H. G.",Wells H. G,1924,1866.0,m,v.23,The works of H. G. Wells.
mdp.39015054151397,mdp.39015054151397,"(Herbert George), Wells, H. G.",Wells H. G,1924,1866.0,m,v.6,The works of H. G. Wells.
mdp.39015018653595,mdp.39015018653595,"(Herbert George), Wells, H. G.",Wells H. G,1925,1866.0,m,,"Tono-Bungay, | $c: by H.G. Wells."
mdp.39015054151488,mdp.39015054151488,"(Herbert George), Wells, H. G.",Wells H. G,1924,1866.0,m,v.15,The works of H. G. Wells.
mdp.39015054151512,mdp.39015054151512,"(Herbert George), Wells, H. G.",Wells H. G,1924,1866.0,m,v.18,The works of H. G. Wells.
mdp.39015054151405,mdp.39015054151405,"(Herbert George), Wells, H. G.",Wells H. G,1924,1866.0,m,v.7,The works of H. G. Wells.
uc1.32106005849879,uc1.32106005849879,"(Herbert George), Wells, H. G.",Wells H. G,1924,1866.0,m,v.1,The works of H. G. Wells.
mdp.39015054151579,mdp.39015054151579,"(Herbert George), Wells, H. G.",Wells H. G,1924,1866.0,m,v.24,The works of H. G. Wells.
mdp.39015008568647,mdp.39015008568647,"(Herbert George), Wells, H. G.",Wells H. G,1939,1866.0,m,,The holy terror.
mdp.39015054151496,mdp.39015054151496,"(Herbert George), Wells, H. G.",Wells H. G,1924,1866.0,m,v.16,The works of H. G. Wells.
mdp.39015054159945,mdp.39015054159945,"(Herbert George), Wells, H. G.",Wells H. G,1924,1866.0,m,v.25,The works of H. G. Wells.
uc1.32106019365094,uc1.32106019365094,"(Herbert George), Wells, H. G.",Wells H. G,1924,1866.0,m,v.13,The works of H. G. Wells.
mdp.39015054151553,mdp.39015054151553,"(Herbert George), Wells, H. G.",Wells H. G,1924,1866.0,m,v.22,The works of H. G. Wells.
mdp.39015054151454,mdp.39015054151454,"(Herbert George), Wells, H. G.",Wells H. G,1924,1866.0,m,v.12,The works of H. G. Wells.
mdp.39015054151462,mdp.39015054151462,"(Herbert George), Wells, H. G.",Wells H. G,1924,1866.0,m,v.13,The works of H. G. Wells.
uc1.32106019365110,uc1.32106019365110,"(Herbert George), Wells, H. G.",Wells H. G,1924,1866.0,m,v.16,The works of H. G. Wells.
uc1.32106019365151,uc1.32106019365151,"(Herbert George), Wells, H. G.",Wells H. G,1924,1866.0,m,v.24,The works of H. G. Wells.
uc1.32106005850737,uc1.32106005850737,"(Herbert George), Wells, H. G.",Wells H. G,1924,1866.0,m,v.3,The works of H. G. Wells.
mdp.39015046359942,mdp.39015046359942,"(Herbert George), Wells, H. G.",Wells H. G,1927,1866.0,m,,The short stories of H. G. Wells.
mdp.39015054151504,mdp.39015054151504,"(Herbert George), Wells, H. G.",Wells H. G,1924,1866.0,m,v.17,The works of H. G. Wells.
mdp.39015054151389,mdp.39015054151389,"(Herbert George), Wells, H. G.",Wells H. G,1924,1866.0,m,v.5,The works of H. G. Wells.
uc1.32106019365136,uc1.32106019365136,"(Herbert George), Wells, H. G.",Wells H. G,1924,1866.0,m,v.22,The works of H. G. Wells.
uc1.32106019365060,uc1.32106019365060,"(Herbert George), Wells, H. G.",Wells H. G,1924,1866.0,m,v.8,The works of H. G. Wells.
uc1.32106005506826,uc1.32106005506826,"(Herbert George), Wells, H. G.",Wells H. G,1924,1866.0,m,v.25,The works of H. G. Wells.
uc1.32106019365052,uc1.32106019365052,"(Herbert George), Wells, H. G.",Wells H. G,1924,1866.0,m,v.7,The works of H. G. Wells.
mdp.39015028687088,mdp.39015028687088,"(Herbert George), Wells, H. G.",Wells H. G,1926,1866.0,m,,The stolen bacillus and other incidents ...
uc1.32106019365086,uc1.32106019365086,"(Herbert George), Wells, H. G.",Wells H. G,1924,1866.0,m,v.12,The works of H. G. Wells.
uc1.b4083133,uc1.b4083133,"(Herbert George), Wells, H. G.",Wells H. G,1940,1866.0,m,,All aboard for Ararat | $c: [by] H.G. Wells.
uc1.b3759962,uc1.b3759962,"(Herbert George), Wells, H. G.",Wells H. G,1924,1866.0,m,,"The dream, | a novel."
mdp.39015054151363,mdp.39015054151363,"(Herbert George), Wells, H. G.",Wells H. G,1924,1866.0,m,v.3,The works of H. G. Wells.
uc1.32106005854119,uc1.32106005854119,"(Herbert George), Wells, H. G.",Wells H. G,1924,1866.0,m,v.10,The works of H. G. Wells.
mdp.39015008910344,mdp.39015008910344,"(Herbert George), Wells, H. G.",Wells H. G,1924,1866.0,m,,"The invisible man. | a grotesque romance, | $c: by H. G. Wells ..."
mdp.39015054151413,mdp.39015054151413,"(Herbert George), Wells, H. G.",Wells H. G,1924,1866.0,m,v.8,The works of H. G. Wells.
uc1.32106005852287,uc1.32106005852287,"(Herbert George), Wells, H. G.",Wells H. G,1924,1866.0,m,v.6,The works of H. G. Wells.
mdp.39015053239581,mdp.39015053239581,"(Herbert George), Wells, H. G.",Wells H. G,1941,1866.0,m,,You can't be too careful : | a sample of life 1901-1951.
mdp.39015063009057,mdp.39015063009057,"(Herbert George), Wells, H. G.",Wells H. G,1926,1866.0,m,,Kipps; | the story of a simple soul.
mdp.39015054151561,mdp.39015054151561,"(Herbert George), Wells, H. G.",Wells H. G,1924,1866.0,m,v.23,The works of H. G. Wells.
uc1.32106009967594,uc1.32106009967594,"(Herbert George), Wells, H. G.",Wells H. G,1924,1866.0,m,v.2,The works of H. G. Wells.
uc1.32106015660035,uc1.32106015660035,"(Herbert George), Wells, H. G.",Wells H. G,1924,1866.0,m,v.15,The works of H. G. Wells.
mdp.39015054159937,mdp.39015054159937,"(Herbert George), Wells, H. G.",Wells H. G,1924,1866.0,m,v.1,The works of H. G. Wells.
mdp.39015054151355,mdp.39015054151355,"(Herbert George), Wells, H. G.",Wells H. G,1924,1866.0,m,v.2,The works of H. G. Wells.
mdp.39015054151520,mdp.39015054151520,"(Herbert George), Wells, H. G.",Wells H. G,1924,1866.0,m,v.19,The works of H. G. Wells.
mdp.39015010480427,mdp.39015010480427,"(Hilda Doolittle), H. D.",H. D,1928,1886.0,f,,Hedylus.
mdp.39015030402948,mdp.39015030402948,"(Ivan), Nazhivin, Iv.",Nazhivin Iv,1931,1874.0,u,,The dogs | $c: by Ivan Nazhivin; translated from the Russian.
uc1.b4089314,uc1.b4089314,"(John Boynton), Priestley, J. B.",Priestley J. B,1940,1894.0,m,,Let the people sing / | $c: J. B. Priestley.
mdp.39015002712076,mdp.39015002712076,"(John Boynton), Priestley, J. B.",Priestley J. B,1932,1894.0,m,,Self-selected essays.
uc1.$b104153,uc1.$b104153,"(John Boynton), Priestley, J. B.",Priestley J. B,1927,1894.0,m,,Benighted.
mdp.39015063080595,mdp.39015063080595,"(John Desmond), Bernal, J. D.",Bernal J. D,1949,1909.0,u,,"Science for peace and socialism,"
mdp.39015030151123,mdp.39015030151123,"(Margaret Louisa), Woods, Margaret L.",Woods Margaret L,1923,1883.0,f,,A poet's youth.
uc1.b2838975,uc1.b2838975,"(Novelist) Murray, James",James,1932,1892.0,m,,Coloured. A glimpse of a quadroon girl.
uc1.b4402129,uc1.b4402129,"(Pavel Petrovich), Bazhov, P. P.",Bazhov P. P,1944,1879.0,u,,"The malachite casket; | tales from the Urals, | $c: by Pavel Bazhov,translated by Alan Moray Williams"
inu.30000011907551,inu.30000011907551,"(Pelham Grenville), Wodehouse, P. G.",Wodehouse P. G,1946,1881.0,m,,Money in the bank : | [a novel] / | $c: by P. G. Wodehouse.
mdp.39015005650323,mdp.39015005650323,"(Pelham Grenville), Wodehouse, P. G.",Wodehouse P. G,1924,1881.0,m,,"The girl on the boat, | $c: by P. G. Wodehouse."
mdp.39015000523301,mdp.39015000523301,"(Pelham Grenville), Wodehouse, P. G.",Wodehouse P. G,1935,1881.0,m,,"Jill the reckless,"
mdp.39015005141190,mdp.39015005141190,"(Pelham Grenville), Wodehouse, P. G.",Wodehouse P. G,1947,1881.0,m,,Full moon.
mdp.39015030709805,mdp.39015030709805,"(Percy Howard), Newby, P. H.",Newby P. H,1949,1909.0,u,,The snow pasture / | $c: by P.H. Newby.
uc1.$b244085,uc1.$b244085,"(Percy Howard), Newby, P. H.",Newby P. H,1947,1907.0,u,,"Agents and witnesses, | a novel."
uc1.$b39839,uc1.$b39839,"(Petr), Nikiforov, P.",Nikiforov P,1931,1891.0,u,,"The strike of the dredging fleet, 1905 / | $c: by Peter Nikiforov."
uc1.$b302077,uc1.$b302077,"(Ralph Hale), Mottram, R. H.",Mottram R. H,1930,1890.0,u,,"The New providence, | $c: by R. H. Mottram."
uc1.32106000768884,uc1.32106000768884,"(Robert Sutherland), Rattray, R. S.",Rattray R. S,1930,1881.0,u,,"Akan-Ashanti folk-tales,"
mdp.39015002741448,mdp.39015002741448,"(Sydney Castle), Roberts, S. C.",Roberts S. C,1941,1887.0,u,,Zuleika in Cambridge / | $c: by S. C. Roberts.
mdp.39015042022882,mdp.39015042022882,"(Terence Hanbury), White, T. H.",White T. H,1947,1906.0,m,,Mistress Masham's repose.
mdp.39015035763963,mdp.39015035763963,"(Vasiliĭ), Ilʹenkov, V.",Ilʹenkov V,1933,1897.0,u,,Driving axle; | a novel of socialist construction.
mdp.39015000606601,mdp.39015000606601,"(Victor Sawdon), Pritchett, V. S.",Pritchett V. S,1937,1900.0,u,,Dead man leading;
mdp.39015000606619,mdp.39015000606619,"(Victor Sawdon), Pritchett, V. S.",Pritchett V. S,1935,1900.0,u,,"Nothing like leather,"
uc1.$b245317,uc1.$b245317,"(Victor Sawdon), Pritchett, V. S.",Pritchett V. S,1930,1900.0,u,,"The Spanish virgin, and other stories,"
uc1.32106002011796,uc1.32106002011796,"(Victoria), Sackville-West, V.",Sackville-West V,1924,1892.0,f,,Seducers in Ecuador
mdp.39015002753641,mdp.39015002753641,"(Victoria), Sackville-West, V.",Sackville-West V,1923,1892.0,f,,"Grey Wethers; | a romantic novel, | $c: by V. Sackville-West."
mdp.39015038033992,mdp.39015038033992,"(Vikentiĭ Vikentʹevich), Veresaev, V. V.",Veresaev V. V,1927,1867.0,u,,The deadlock / | $c: by V. V. Vieressaev ; translated from the Russian by Nina Wissotzky and Camilla Coventry.
wu.89012609285,wu.89012609285,"Abbott, J. H. M.",J. H. M,1903,,u,,Plain and veldt
uc2.ark+=13960=t47p8wg3g,uc2.ark:/13960/t47p8wg3g,"Abbott, J. H. M.",J. H. M,1908,,u,,Letters from Queer Street ;
mdp.39015009349294,mdp.39015009349294,"Abdullah, Achmed,",Achmed,1934,1881.0,m,,"My nine lives; | adventures and reminiscences, | $c: by Achmed Abdullah. Illustrated by Erick Berry."
mdp.39015012940006,mdp.39015012940006,"Abelard, Peter,",Peter,1908,,m,,The love letters of Abelard and Heloise
uc1.$b295612,uc1.$b295612,"Abraham, James Johnston,",James Johnston,1947,1876.0,m,,"The surgeon's log, impressions of the Far East."
inu.30000055891182,inu.30000055891182,"Abrahams, Peter,",Peter,1943,1903.0,m,,Song of the city; | a novel.
inu.32000007189659,inu.32000007189659,"Abrahams, Peter,",Peter,1942,1902.0,m,,"Dark testament, | $c: by Peter Abrahams."
coo.31924026460893,coo.31924026460893,Achilles Tatius.,Achilles Tatius,1923,1883.0,u,,"The loves of Clitophon and Leucippe, | $c: translated from the Greek of Achilles Tatius by William Burton; reprinted for the first time from a copy now unique printed by Thomas Creede in 1597."
uc2.ark+=13960=t0dv1fp6r,uc2.ark:/13960/t0dv1fp6r,"Acorn, George.",George,1911,,m,,One of the multitude
uc2.ark+=13960=t3cz34n1g,uc2.ark:/13960/t3cz34n1g,"Acorn, George.",George,1915,,m,,The driving force
mdp.39015016455829,mdp.39015016455829,"Acton, Harold,",Harold,1950,1904.0,m,,"Prince Isidore, | a novel."
mdp.39015011808816,mdp.39015011808816,"Acton, Harold,",Harold,1928,1904.0,m,,Humdrum.
mdp.39015063025087,mdp.39015063025087,"Acton, Harold,",Harold,1950,1904.0,m,,"Peonies and ponies, | a novel."
uc2.ark+=13960=t59c6v49h,uc2.ark:/13960/t59c6v49h,"Adams, Arthur Henry,",Arthur Henry,1912,,m,,A touch of fantasy
nyp.33433074918610,nyp.33433074918610,"Adams, Arthur Henry,",Arthur Henry,1904,,m,,Tussock land;
uc2.ark+=13960=t00z72q67,uc2.ark:/13960/t00z72q67,"Adams, Arthur Henry,",Arthur Henry,1915,,m,,Grocer Greatheart;
mdp.39015050141392,mdp.39015050141392,"Adams, Herbert,",Herbert,1926,1874.0,u,,The Sloane square mystery / | $c: by Herbert Adams.
uc2.ark+=13960=t47p9676w,uc2.ark:/13960/t47p9676w,"Adams, Johns Bernard Pye,",Johns Bernard Pye,1917,,m,,Nothing of importance;
mdp.39015016455894,mdp.39015016455894,"Adamson, Margot Robert,",Margot Robert,1931,1891.0,m,,"The forester's wife, | $c: by Margot Robert Adamson; with a preface by Sir Arthur Quiller-Couch."
uc2.ark+=13960=t8rb7051n,uc2.ark:/13960/t8rb7051n,"Adderley, J. G.",J. G,1920,,u,,Old seed on new ground
uc2.ark+=13960=t2b858c9p,uc2.ark:/13960/t2b858c9p,"Agate, James,",James,1919,,m,,Responsibility;
uc1.$b299542,uc1.$b299542,"Agate, James,",James,1928,1877.0,m,,"Gemel in London, | $c: by James Agate."
uc2.ark+=13960=t3416vj4x,uc2.ark:/13960/t3416vj4x,"Agnus, Orme.",Orme,1906,,m,,Minvale
mdp.39015018631278,mdp.39015018631278,"Ahearn, Daniel.",Daniel,1930,1890.0,m,,"The confessions of a gunman, | $c: by Danny Ahearn; with a preface by Richard Church."
uc2.ark+=13960=t6pz53x2h,uc2.ark:/13960/t6pz53x2h,"Aicard, Jean,",Jean,1910,,f,,The diverting adventures of Maurin
uc1.$b322906,uc1.$b322906,"Aiken, Conrad,",Conrad,1939,1889.0,m,,A heart for the gods of Mexico.
mdp.39015059384290,mdp.39015059384290,"Aiken, Conrad,",Conrad,1935,1889.0,m,,"King Coffin, | $c: by Conrad Aiken."
uc2.ark+=13960=t0pr7r048,uc2.ark:/13960/t0pr7r048,"Aikman, Henry G.",Henry G,1921,,m,,Zell
uc2.ark+=13960=t53f50198,uc2.ark:/13960/t53f50198,"Ainsworth, Eustace.",Eustace,1918,,u,,Billie Impett & Doris
uc2.ark+=13960=t2s46m595,uc2.ark:/13960/t2s46m595,"Ainsworth, William Harrison,",William Harrison,1903,,m,,Old St. Paul's
coo.31924014168334,coo.31924014168334,"Ainsworth, William Harrison,",William Harrison,1911,,m,,Old Saint Paul's;
wu.89015991052,wu.89015991052,"Ainsworth, William Harrison,",William Harrison,1902,,m,,The South-Sea bubble
uc1.$b253947,uc1.$b253947,"Aistrop, J. C. R. (Jack Charles Richard),",J. C. R. Jack Charles Richard,1947,1907.0,m,,Bugle blast; | an anthology. Fourth series. | $c: Edited by Jack Aistrop and Reginald Moore.
uc2.ark+=13960=t8gf0v696,uc2.ark:/13960/t8gf0v696,"Aitken, J. R.",J. R,1913,,u,,"My garden of the red, red rose"
uc1.$b686629,uc1.$b686629,"Akeley, Mary L. Jobe (Mary Lenore Jobe),",Mary L. Jobe Mary Lenore Jobe,1948,1878.0,f,,Rumble of a distant drum ; | a true story of the African hinterland. Illus. by Arthur August Jansson.
mdp.39015028035239,mdp.39015028035239,"Aldanov, Mark Aleksandrovich,",Mark Aleksandrovich,1945,1886.0,m,,The fifth seal / | $c: by Mark Aldanov ; translated from the Russian by Nicholas Wreden.
mdp.39015031941878,mdp.39015031941878,"Aldanov, Mark Aleksandrovich,",Mark Aleksandrovich,1931,1886.0,m,,"The key, | $c: by M. Aldanov."
uc1.$b299552,uc1.$b299552,"Aldington, Richard,",Richard,1930,1892.0,m,,Two stories / | $c: Richard Aldington.
uc1.$b299549,uc1.$b299549,"Aldington, Richard,",Richard,1930,1892.0,m,,"At all costs, | $c: by Richard Aldington."
wu.89100006006,wu.89100006006,"Aldor, Francis.",Francis,1940,1900.0,m,,"Germany's ""death space"" : | the Polish tragedy."
wu.89100091255,wu.89100091255,"Aleksinskaia, Tatiana.",Tatiana,1916,,u,,With the Russian wounded
uc2.ark+=13960=t3zs2pc5m,uc2.ark:/13960/t3zs2pc5m,"Alexander, Alexander,",Alexander,1919,,m,,A wayfarer's log
njp.32101063579898,njp.32101063579898,"Alexander, L. C.",L. C,1902,,u,,The book of ballynoggin
njp.32101068144953,njp.32101068144953,"Alexander, Louis C.",Louis C,1911,,m,,The autobiography of Shakespeare
mdp.39015024871959,mdp.39015024871959,"Alexander, Louis Charles,",Louis Charles,1911,,m,,The autobiography of Shakespeare;
mdp.39015006984754,mdp.39015006984754,"Alington, Cyril Argentine,",Cyril Argentine,1921,,m,,Eton fables
wu.89000607614,wu.89000607614,"Alington, Cyril,",Cyril,1922,,m,,Shrewsbury fables
uc1.32106001965570,uc1.32106001965570,"Allingham, Margery,",Margery,1933,1904.0,f,,"Sweet danger,"
nyp.33433074946165,nyp.33433074946165,"Allonby, Edith.",Edith,1903,,f,,Jewel sowers
uc1.$b322918,uc1.$b322918,"Almedingen, E. M. (Edith Martha),",E. M. Edith Martha,1947,1898.0,f,,The almond tree.
mdp.39015031886198,mdp.39015031886198,"Alverdes, Paul,",Paul,1929,1889.0,m,,"The whistlers' room, | $c: by Paul Alverdes."
uc1.$b313689,uc1.$b313689,"Alverdes, Paul,",Paul,1933,1897.0,m,,"Changed men, | $c: by Paul Alverdes..."
uc2.ark+=13960=t5k934f5k,uc2.ark:/13960/t5k934f5k,"Aminoff, Léonie,",Léonie,1912,,u,,The broad walk
uc1.$b614308,uc1.$b614308,"Ammers-Küller, Jo van.",Jo van,1930,1890.0,f,,"Tantalus, | $c: by Jo van Ammers-Kuller ... Translated from the Dutch by G.J. Renier and Irene Clephane."
mdp.39015008777883,mdp.39015008777883,"Anand, Mulk Raj,",Mulk Raj,1935,1905.0,m,,Untouchable; | a novel. | $c: With a pref. by E. M. Forster.
uc1.32106001965901,uc1.32106001965901,"Anand, Mulk Raj,",Mulk Raj,1945,1905.0,m,,"The big heart, | a novel."
uc1.$b326115,uc1.$b326115,"Anand, Mulk Raj,",Mulk Raj,1947,1905.0,m,,Untouchable : | a novel / | $c: by Mulk Raj Anand ; with a preface by E.M. Forster.
inu.39000000164132,inu.39000000164132,"Anand, Mulk Raj,",Mulk Raj,1944,1905.0,m,,"The barber's trade union and other stories, | $c: by Mulk Raj Anand."
uc1.b3573464,uc1.b3573464,"Anderson, A. J.",A. J,1909,,u,,The romance of Fra Filippo Lippi
uc1.b4098088,uc1.b4098088,"Anderson, Sherwood,",Sherwood,1929,1876.0,m,,Alice | and The lost novel / | $c: by Sherwood Anderson.
mdp.39015009367114,mdp.39015009367114,"Anderson, Sherwood,",Sherwood,1923,1876.0,m,,Windy McPherson's son | $c: [by] Sherwood Anderson.
uc1.31158004587340,uc1.31158004587340,"Andom, R.,",R,1902,,u,,The identity exchange;
uc1.31158011041513,uc1.31158011041513,"Andom, R.,",R,1911,,u,,In fear of a throne
uc1.b4395819,uc1.b4395819,"Andreyev, Leonid,",Leonid,1922,,m,,He who gets slapped;
uc2.ark+=13960=t6d224g5z,uc2.ark:/13960/t6d224g5z,"Andreyev, Leonid,",Leonid,1905,,m,,The red laugh
uc2.ark+=13960=t6qz27q91,uc2.ark:/13960/t6qz27q91,"Andreyev, Leonid,",Leonid,1910,,m,,Judas Iscariot
uc2.ark+=13960=t7vm46k5q,uc2.ark:/13960/t7vm46k5q,"Andreyev, Leonid,",Leonid,1922,,m,,The dark
uc1.32106011377782,uc1.32106011377782,"Andrić, Ivo,",Ivo,1944,1892.0,u,,The bridge over the Drina / | $c: Ivo Andrić ; translated from the Serbo-Croat by Lovett F. Edwards ; with an introduction by William H. McNeill
nyp.33433074947817,nyp.33433074947817,"Annesley, Maude.",Maude,1908,,f,,The wine of life
uc1.b3578704,uc1.b3578704,"Anstey, F.,",F,1931,1856.0,u,,Humour & fantasy ... | $c: by F. Anstey [pseud.]
inu.39000005875807,inu.39000005875807,"Anstruther, F. C. (Fay Carmichael)",F. C. Fay Carmichael,1945,1905.0,f,,Old Polish legends / | $c: retold by F. C. Anstruther  ; wood-engravings by J. Selkalsi ; foreword by Z. Nowakowski.
yul.11775363_000_00,yul.11775363_000_00,"Anstruther-Thomson, Clementina,",Clementina,1924,1857.0,f,,"Art & man: essays & fragments | $c: by C. Anstruther-Thomson; with twenty illustrations, and an introduction by Vernon Lee [pseud.]"
mdp.39015039791739,mdp.39015039791739,"Anthon, Rose Reinhardt.",Rose Reinhardt,1913,,f,,"Stories of India, moral, mystical, spiritual and romantic"
uc1.$b299579,uc1.$b299579,"Anthony, John.",John,1928,1888.0,m,,The story of Hassan (Hassan Ali Shah) : | a novel of India / | $c: written by himself and Englished by John Anthony.
mdp.39015008982939,mdp.39015008982939,Apuleius.,Apuleius,1903,,m,,The story of Cupid & Psyche
mdp.39015028339946,mdp.39015028339946,Apuleius.,Apuleius,1904,,m,,Cupid & Psyche & other tales from the Golden ass of Apulcius
mdp.39015015364667,mdp.39015015364667,"Aragon,",Aragon,1947,1897.0,u,,Passengers of destiny. | $c: Translated by Hannah Josephson.
uc1.b3539878,uc1.b3539878,"Aragon,",Aragon,1946,1897.0,u,,Aurelien / | $c: by Louis Aragon ; translated by Eithne Wilkins.
uc2.ark+=13960=t9m32zf40,uc2.ark:/13960/t9m32zf40,"Aranha, Graça,",Graça,1920,,u,,Canaan
