docid,htid,author,firstname,inferreddate,birthdate,authgender,enumcron,title
13381,mdp.39015059389596,"Barrett, Eaton Stannard,",,1813,,m,v.2,The heroine
5585,uiuo.ark:/13960/t5m90gs99,"Battersby, John.",,1826,,m,v.1,Tell-tale Sophas
5585,uiuo.ark:/13960/t2k64rb75,"Battersby, John.",,1826,,m,v.2,Tell-tale Sophas
14977,dul1.ark:/13960/t6058fr3w,"Bayfield, E. G.,",,1807,,f,v.3,A winter in Bath
14977,dul1.ark:/13960/t0tq6sw6t,"Bayfield, E. G.,",,1807,,f,v.2,A winter in Bath
14977,dul1.ark:/13960/t3dz14r97,"Bayfield, E. G.,",,1807,,f,v.1,A winter in Bath
14977,dul1.ark:/13960/t6ww88v9c,"Bayfield, E. G.,",,1807,,f,v.4,A winter in Bath
11003,nyp.33433082548144,"Bayley, Henry,",,1825,,f,,"Employment, the true source of happiness, or, The good uncle and aunt"
474,nyp.33433074937503,"Beale, Anne.",,1849,,f,,Traits and stories of the Welsh peasantry
14758,mdp.39015016453568,"Beamish, North Ludlow,",,1829,,m,v.3,Peace campaigns of a cornet
14758,mdp.39015016453576,"Beamish, North Ludlow,",,1829,,m,v.2,Peace campaigns of a cornet
14758,mdp.39015016453584,"Beamish, North Ludlow,",,1829,,m,v.1,Peace campaigns of a cornet
13943,nyp.33433074937156,"Beazley, Samuel,",,1830,,m,v. 3,The Oxonians
13943,nyp.33433074937172,"Beazley, Samuel,",,1830,,m,v. 1,The Oxonians
13943,nyp.33433074937164,"Beazley, Samuel,",,1830,,m,v. 2,The Oxonians
2826,nnc1.cu56764111,"Beckford, William,",,1834,,m,,Biographical memoirs of extraordinary painters
2720,inu.30000003137357,"Beckford, William,",,1823,,m,,Vathek
13421,mdp.39015016448824,"Bedford, John Harman.",,1825,,m,v.1,Wanderings of Childe Harolde
13421,mdp.39015016448816,"Bedford, John Harman.",,1825,,m,v.2,Wanderings of Childe Harolde
13421,mdp.39015014331725,"Bedford, John Harman.",,1825,,m,v.3,Wanderings of Childe Harolde
7480,uc1.b4102523,"Bedingfield, Richard,",,1845,,m,,The miser's son
12251,uc1.b4102522,"Bedingfield, Richard,",,1844,,m,,The peer and the blacksmith
1405,njp.32101064071192,"Belknap, Jeremy,",,1831,,m,,The foresters
14419,uiuo.ark:/13960/t09w0qc81,"Bennett,",,1806,,f,v.4,Vicissitudes abroad;
14419,uiuo.ark:/13960/t6pz5gf0t,"Bennett,",,1806,,f,v.3,Vicissitudes abroad;
14419,uiuo.ark:/13960/t2697dh52,"Bennett,",,1806,,f,v.2,Vicissitudes abroad;
14419,uiuo.ark:/13960/t14m9ft6z,"Bennett,",,1806,,f,v.1,Vicissitudes abroad;
14247,uiuo.ark:/13960/t6h139225,"Bennett, William,",,1821,,m,v.3,"The cavalier, a romance"
14247,uiuo.ark:/13960/t2d79kv9g,"Bennett, William,",,1821,,m,v.1,"The cavalier, a romance"
14469,njp.32101067708089,"Bennett, William,",,1823,,m,vol.1,The king of the Peak
14469,njp.32101067708097,"Bennett, William,",,1823,,m,vol.2,The king of the Peak
14469,njp.32101067708105,"Bennett, William,",,1823,,m,vol.3,The king of the Peak
14247,uiuo.ark:/13960/t7br92c7z,"Bennett, William,",,1821,,m,v.2,"The cavalier, a romance"
11925,uc2.ark:/13960/t2f766t3r,"Berens, Edward,",,1827,,m,,Christmas stories
14228,njp.32101064787961,"Berkeley, Grantley F.",,1840,,u,vol. 1,"Sandron hall, or, The days of Queen Anne"
14228,njp.32101064787946,"Berkeley, Grantley F.",,1840,,u,vol. 3,"Sandron hall, or, The days of Queen Anne"
14228,njp.32101064787953,"Berkeley, Grantley F.",,1840,,u,vol. 2,"Sandron hall, or, The days of Queen Anne"
9305,njp.32101062729262,"Bernhard, Carl,",,1846,,f,v. 3,The Queen of Denmark
9305,njp.32101062729254,"Bernhard, Carl,",,1846,,f,v. 2,The Queen of Denmark
13318,uiuo.ark:/13960/t20c57670,"Beste, John Richard Digby,",,1840,,m,v.2,Pope
13318,uiuo.ark:/13960/t8jd54p70,"Beste, John Richard Digby,",,1840,,m,v.1,Pope
13318,uiuo.ark:/13960/t41r72s9x,"Beste, John Richard Digby,",,1840,,m,v.3,Pope
5183,uc1.b3578937,"Bird, Robert Montgomery,",,1839,,m,,Abdalla the Moor and the Spanish knight
10577,mdp.39015039792554,"Bird, Robert Montgomery,",,1837,,m,v.3,Nick of the woods;
14855,mdp.39015056754214,"Bird, Robert Montgomery,",,1835,,m,v.3,Cortes
14855,mdp.39015056754222,"Bird, Robert Montgomery,",,1835,,m,v.2,Cortes
14855,mdp.39015056753950,"Bird, Robert Montgomery,",,1835,,m,v.1,Cortes
14998,uiuo.ark:/13960/t76t0xv5n,"Bisset, Robert,",,1804,,m,v.3,Modern literature;
14998,uiuo.ark:/13960/t2j67qh6b,"Bisset, Robert,",,1804,,m,v.2,Modern literature;
14998,uiuo.ark:/13960/t9q24623t,"Bisset, Robert,",,1804,,m,v.1,Modern literature;
8428,njp.32101067707578,"Blanchard, Edward Lytton.",,1830,,m,,"The life of George Barnwell; or, The London apprentice of the last century"
7953,njp.32101066454933,"Blenkinsop, Adam.",,1847,,m,v.2,"Paddiana, or, Scraps and sketches of Irish life, present and past"
7953,njp.32101066454925,"Blenkinsop, Adam.",,1847,,m,v.1,"Paddiana, or, Scraps and sketches of Irish life, present and past"
14843,uiuo.ark:/13960/t1ng4x78g,"Blessington, Marguerite,",,1845,,f,v.2,"Strathern, or, Life at home and abroad"
14489,uc2.ark:/13960/t0ns0nd2t,"Blessington, Marguerite,",,1850,,f,v.001,Country quarters
14843,uiuo.ark:/13960/t6pz5gf19,"Blessington, Marguerite,",,1845,,f,v.3,"Strathern, or, Life at home and abroad"
3618,nyp.33433074929922,"Blessington, Marguerite,",,1837,,f,v. 1,The honey-moon
14490,uc2.ark:/13960/t2j67bc22,"Blessington, Marguerite,",,1846,,f,v.3,The memoirs of a femme de chambre
3618,nyp.33433074929930,"Blessington, Marguerite,",,1837,,f,v. 2,The honey-moon
14490,njp.32101066120252,"Blessington, Marguerite,",,1846,,f,v.2,The memoirs of a femme de chambre
14490,njp.32101066120260,"Blessington, Marguerite,",,1846,,f,v.1,The memoirs of a femme de chambre
14843,uiuo.ark:/13960/t6057tp0q,"Blessington, Marguerite,",,1845,,f,v.4,"Strathern, or, Life at home and abroad"
14489,uc2.ark:/13960/t7rn32566,"Blessington, Marguerite,",,1850,,f,v.002,Country quarters
14843,uiuo.ark:/13960/t02z1h53b,"Blessington, Marguerite,",,1845,,f,v.1,"Strathern, or, Life at home and abroad"
14036,uiuo.ark:/13960/t06w9mr29,"Blessington, Marguerite,",,1833,,f,v.3,"Grace Cassidy, or, The repealers"
14489,uiuo.ark:/13960/t55d9372m,"Blessington, Marguerite,",,1850,,f,v.3,Country quarters
4306,njp.32101066454982,"Blessington, Marguerite,",,1842,,f,vol.1,The lottery of life
13436,inu.30000083748669,"Blessington, Marguerite,",,1847,,f,v.1,"Marmaduke Herbert; or, The fatal error"
13240,njp.32101035036027,"Blessington, Marguerite,",,1835,,f,v.3,Two friends
13240,njp.32101035036035,"Blessington, Marguerite,",,1835,,f,v.2,Two friends
6454,njp.32101066454966,"Blessington, Marguerite,",,1838,,f,,The confessions of an elderly lady
14036,uiuo.ark:/13960/t6251wg1p,"Blessington, Marguerite,",,1833,,f,v.2,"Grace Cassidy, or, The repealers"
13436,inu.30000083748834,"Blessington, Marguerite,",,1847,,f,v.3,"Marmaduke Herbert; or, The fatal error"
13436,inu.30000083748826,"Blessington, Marguerite,",,1847,,f,v.2,"Marmaduke Herbert; or, The fatal error"
13816,uiuo.ark:/13960/t75t3wx5z,"Blessington, Marguerite,",,1843,,f,v.2,Meredith
13816,uiuo.ark:/13960/t0gt5vw09,"Blessington, Marguerite,",,1843,,f,v.3,Meredith
14036,uiuo.ark:/13960/t0ft8v02f,"Blessington, Marguerite,",,1833,,f,v.1,"Grace Cassidy, or, The repealers"
13240,njp.32101035036043,"Blessington, Marguerite,",,1835,,f,v.1,Two friends
13816,uiuo.ark:/13960/t2n58t51n,"Blessington, Marguerite,",,1843,,f,v.1,Meredith
289,uiuo.ark:/13960/t9j391j9m,"Boddington,",,1836,,f,v.1,The gossip's week
289,uiuo.ark:/13960/t3hx1mc5r,"Boddington,",,1836,,f,v.2,The gossip's week
2217,hvd.32044086797222,"Boswell, George.",,1827,,m,,Maria of the mountain;
8268,nyp.33433066579164,"Boswell, Thomas Alexander.",,1825,,m,v. 1,The journal of an exile
14953,njp.32101066120070,"Boswell, Thomas Alexander.",,1826,,m,v.3,Recollections of a pedestrian
8268,nyp.33433066579156,"Boswell, Thomas Alexander.",,1825,,m,v. 2,The journal of an exile
14953,njp.32101066120096,"Boswell, Thomas Alexander.",,1826,,m,v.1,Recollections of a pedestrian
14953,njp.32101066120088,"Boswell, Thomas Alexander.",,1826,,m,v.2,Recollections of a pedestrian
6735,uc2.ark:/13960/t84j0gq99,"Bourne, John George Hamilton.",,1835,,m,v.0002,"The picture, and The prosperous man"
9320,njp.32101066455500,"Bowdler, H. M.",,1830,,u,,"Pen Tamar, or, The history of an old maid"
13958,njp.32101067630267,"Boyd, Archibald,",,1850,,m,v.2,"The Duchess; or, Woman's love and woman's hate"
13958,njp.32101067630259,"Boyd, Archibald,",,1850,,m,v.1,"The Duchess; or, Woman's love and woman's hate"
13958,njp.32101067630275,"Boyd, Archibald,",,1850,,m,v.3,"The Duchess; or, Woman's love and woman's hate"
1138,njp.32101067630192,"Boyle, Mary Louisa,",,1837,,f,v.2,The state prisoner
1138,njp.32101067630200,"Boyle, Mary Louisa,",,1837,,f,v.1,The state prisoner
14602,uiuo.ark:/13960/t5v69qw74,"Bray,",,1830,,f,v.3,"The Talba, or, Moor of Portugal"
13380,uiuo.ark:/13960/t3zs3102r,"Bray,",,1842,,f,v.3,"Henry de Pomefrey, or, The eve of St. John"
436,mdp.39015064003018,"Bray,",,1815,,f,v.8,The novels and romances of Anna Eliza Bray
433,mdp.39015064002721,"Bray,",,1815,,f,v.5,The novels and romances of Anna Eliza Bray
432,mdp.39015064002879,"Bray,",,1815,,f,v.4,The novels and romances of Anna Eliza Bray
431,mdp.39015064003026,"Bray,",,1815,,f,v.3,The novels and romances of Anna Eliza Bray
430,mdp.39015064002739,"Bray,",,1815,,f,v.2,The novels and romances of Anna Eliza Bray
437,mdp.39015064003000,"Bray,",,1815,,f,v.9,The novels and romances of Anna Eliza Bray
438,mdp.39015064002853,"Bray,",,1815,,f,v.10,The novels and romances of Anna Eliza Bray
13380,uiuo.ark:/13960/t9k362g0z,"Bray,",,1842,,f,v.1,"Henry de Pomefrey, or, The eve of St. John"
13380,uiuo.ark:/13960/t68342t5g,"Bray,",,1842,,f,v.2,"Henry de Pomefrey, or, The eve of St. John"
435,mdp.39015064002861,"Bray,",,1815,,f,v.7,The novels and romances of Anna Eliza Bray
13858,nnc1.1002317605,"Bray,",,1828,,f,v.1,The protestant;
434,mdp.39015064002713,"Bray,",,1815,,f,v.6,The novels and romances of Anna Eliza Bray
13858,nnc1.1002317702,"Bray,",,1828,,f,v.3,The protestant;
14602,uiuo.ark:/13960/t3kw5pr97,"Bray,",,1830,,f,v.1,"The Talba, or, Moor of Portugal"
14602,uiuo.ark:/13960/t77s80h50,"Bray,",,1830,,f,v.2,"The Talba, or, Moor of Portugal"
429,mdp.39015063547874,"Bray,",,1815,,f,v.1,The novels and romances of Anna Eliza Bray
13858,nnc1.1002317656,"Bray,",,1828,,f,v.2,The protestant;
9870,njp.32101066111103,"Bremer, Fredrika,",,1844,,f,v. 1,New sketches of every-day life
816,uc2.ark:/13960/t3028rk3h,"Bremer, Fredrika,",,1844,,f,v.1,The H--- family
9870,njp.32101066111095,"Bremer, Fredrika,",,1844,,f,v. 2,New sketches of every-day life
9458,njp.32101068138450,"Brent, John,",,1834,,m,,The sea-wolf
4358,uiuo.ark:/13960/t1bk22952,"Brewer, James Norris,",,1811,,m,v.1,"An old family legend, or, One husband and two marriages"
12131,njp.32101067630457,"Bristow, Amelia,",,1830,,f,v.2,Emma de Lissau
12131,njp.32101067630465,"Bristow, Amelia,",,1830,,f,v.1,Emma de Lissau
1116,nyp.33433074930110,"Brontë, Charlotte,",,1849,,f,v. 2,Shirley
1116,nyp.33433074930102,"Brontë, Charlotte,",,1849,,f,v. 1,Shirley
10117,uva.x000457847,"Brontë, Charlotte,",,1850,,f,V.1,Jane Eyre
8469,nyp.33433074931118,"Brontë, Emily,",,1848,,f,,Wuthering Heights
13878,njp.32101065841817,"Brooke, Frances,",,1817,,f,v. 3,Manners
13878,njp.32101065841809,"Brooke, Frances,",,1817,,f,v. 2,Manners
13878,njp.32101065841791,"Brooke, Frances,",,1817,,f,v. 1,Manners
11698,njp.32101007962523,"Brooke, Henry,",,1812,,m,,"The history of Henry, earl of Moreland"
14402,nyp.33433074930573,"Brougham and Vaux, Henry Brougham,",,1844,,m,v. 2,Albert Lunel;
14402,nyp.33433074930581,"Brougham and Vaux, Henry Brougham,",,1844,,m,v. 3,Albert Lunel;
14402,nyp.33433074930565,"Brougham and Vaux, Henry Brougham,",,1844,,m,v. 1,Albert Lunel;
6826,hvd.32044012935268,"Brown, Charles Brockden,",,1822,,m,vol.2,"Carwin, the biloquist"
6826,hvd.32044009594987,"Brown, Charles Brockden,",,1822,,m,vol.3,"Carwin, the biloquist"
13476,uc2.ark:/13960/t5k932t65,"Brown, Charles Brockden,",,1821,,m,v.1,Arthur Mervyn
13476,uc2.ark:/13960/t2v40k69j,"Brown, Charles Brockden,",,1821,,m,v.2,Arthur Mervyn
13476,uc2.ark:/13960/t7np1x439,"Brown, Charles Brockden,",,1821,,m,v.3,Arthur Mervyn
14044,njp.32101041607233,"Brown, Thomas,",,1818,,m,v.1,"Brighton; or, The Steyne"
14567,njp.32101067631299,"Brown, Thomas,",,1818,,m,v.3,Bath
14567,njp.32101067631307,"Brown, Thomas,",,1818,,m,v.2,Bath
14567,njp.32101067631315,"Brown, Thomas,",,1818,,m,v.1,Bath
14044,njp.32101041607241,"Brown, Thomas,",,1818,,m,v.2,"Brighton; or, The Steyne"
14044,njp.32101041607258,"Brown, Thomas,",,1818,,m,v.3,"Brighton; or, The Steyne"
13730,hvd.hxkel8,"Brunton, Mary,",,1811,,f,v.2,Self-control
13730,hvd.hxkelx,"Brunton, Mary,",,1811,,f,v.1,Self-control
14792,njp.32101007066002,"Brunton, Mary,",,1814,,f,vol.3,Discipline;
14792,njp.32101007065988,"Brunton, Mary,",,1814,,f,vol.2,Discipline;
14792,njp.32101007066028,"Brunton, Mary,",,1814,,f,vol.1,Discipline;
13730,njp.32101007066069,"Brunton, Mary,",,1811,,f,v.3,Self-control
1553,njp.32101067631786,"Brydges, Egerton,",,1820,,m,v.1-2,Tragic tales
10986,hvd.hn5cy1,"Budden, Maria Elizabeth,",,1837,,f,,Always happy
10885,hvd.hn2gt7,"Budden, Maria Elizabeth,",,1819,,f,,Nina
9308,njp.32101075686384,"Bulgarin, Faddeĭ,",,1831,,m,v.2,Ivan Vejeeghen;
9308,njp.32101075686376,"Bulgarin, Faddeĭ,",,1831,,m,v.1,Ivan Vejeeghen;
3896,hvd.32044004799219,"Bunbury, Selina,",,1843,,f,,Coombe abbey
561,uc2.ark:/13960/t7br8ph3w,"Bunbury, Selina,",,1849,,f,v.1,"Evelyn, or, A journey from Stockholm to Rome in 1847-48"
13046,hvd.hwj9xw,"Bunyan, John,",,1829,,m,v. 2,"The pilgrim's progress, in two parts"
14876,uiuo.ark:/13960/t58d0m350,"Burdett, C. D.,",,1828,,f,v.3,At home
14876,uiuo.ark:/13960/t4jm2zc1t,"Burdett, C. D.,",,1828,,f,v.2,At home
14348,uc1.b3322648,"Burdett, C. D.,",,1827,,f,v. 2,English fashionables abroad
14348,uc1.b3322649,"Burdett, C. D.,",,1827,,f,v. 3,English fashionables abroad
14348,uc1.b3322647,"Burdett, C. D.,",,1827,,f,v.1,English fashionables abroad
14876,uiuo.ark:/13960/t1hh76s3s,"Burdett, C. D.,",,1828,,f,v.1,At home
13649,uiuo.ark:/13960/t00z7vg6m,"Burdon, Hannah D.",,1845,,f,v. 1,The ward of the crown
13649,uiuo.ark:/13960/t7hq4mz42,"Burdon, Hannah D.",,1845,,f,v. 3,The ward of the crown
13649,uiuo.ark:/13960/t42r4hr6k,"Burdon, Hannah D.",,1845,,f,v. 2,The ward of the crown
11445,nyp.33433068198542,"Burkhardt, Charles B.,",,1850,,m,,Fairy tales and legends of many nations
13912,uiuo.ark:/13960/t11n8sc0d,"Burney, Fanny,",,1814,,f,v. 1,The wanderer
13912,uiuo.ark:/13960/t6b28js3n,"Burney, Fanny,",,1814,,f,v. 4,The wanderer
13912,uiuo.ark:/13960/t74t7970r,"Burney, Fanny,",,1814,,f,v. 5,The wanderer
13912,uiuo.ark:/13960/t1hh76z12,"Burney, Fanny,",,1814,,f,v. 2,The wanderer
13912,uiuo.ark:/13960/t3ws9c932,"Burney, Fanny,",,1814,,f,v. 3,The wanderer
14747,uiuo.ark:/13960/t1sf32122,"Burney, Sarah Harriet,",,1812,,f,v.1,Geraldine Fauconberg
14747,uiuo.ark:/13960/t16m3hv0p,"Burney, Sarah Harriet,",,1812,,f,v.2,Geraldine Fauconberg
14747,uiuo.ark:/13960/t5db89p9d,"Burney, Sarah Harriet,",,1812,,f,v.3,Geraldine Fauconberg
3469,njp.32101069165353,"Bury, Charlotte (Campbell)",,1836,,f,vol. 1,The devoted
14043,dul1.ark:/13960/t0jt05v5q,"Bury, Charlotte Campbell,",,1842,,f,v.3,The manœuvring mother
14043,dul1.ark:/13960/t9j398q69,"Bury, Charlotte Campbell,",,1842,,f,v.2,The manœuvring mother
14043,dul1.ark:/13960/t2794pm0g,"Bury, Charlotte Campbell,",,1842,,f,v.1,The manœuvring mother
13953,inu.32000007095393,"Bury, Charlotte Campbell,",,1826,,f,v.3, Alla giornata
14146,uc1.b3321456,"Bury, Charlotte Campbell,",,1827,,f,v. 3,Flirtation
13953,inu.32000007095385,"Bury, Charlotte Campbell,",,1826,,f,v.2, Alla giornata
13953,inu.32000007094834,"Bury, Charlotte Campbell,",,1826,,f,v.1, Alla giornata
6530,uc1.b3321272,"Bury, Charlotte Campbell,",,1837,,f,v. 2,The divorced
6530,uc1.b3321271,"Bury, Charlotte Campbell,",,1837,,f,v.1,The divorced
5867,uc1.b3321464,"Bury, Charlotte Campbell,",,1830,,f,v. 3,The separation
2086,dul1.ark:/13960/t04x5tt3c,"Bury, Charlotte Campbell,",,1830,,f,v.2,The exclusives
2086,dul1.ark:/13960/t1fj30r51,"Bury, Charlotte Campbell,",,1830,,f,v.1,The exclusives
14146,uc1.b3321455,"Bury, Charlotte Campbell,",,1827,,f,v. 2,Flirtation
14146,uc1.b3321454,"Bury, Charlotte Campbell,",,1827,,f,v. 1,Flirtation
1416,nyp.33433088074210,"Bussey, George Moir.",,1842,,m,,"Fables, original and selected"
14042,uc1.b3321465,"Butler, Alfred,",,1844,,m,v.1,Elphinstone
14042,uc1.b3321466,"Butler, Alfred,",,1844,,m,v.2,Elphinstone
14042,uc1.b3321467,"Butler, Alfred,",,1844,,m,v.3,Elphinstone
1223,hvd.hn6c1g,"Byron, George Gordon Byron,",,1844,,m,,The life of Lord Byron
13433,mdp.39015063913530,"Byron, Medora Gordon.",,1812,,f,v.3,The Englishman
