text_string,occurs_100k
buckingham gate,0.00252
holborn viaduct,0.00252
county hall,0.00252
albert gate,0.00251
eegent street,0.0025
churchfield road,0.00249
st james s palace,0.00249
brockley,0.00248
lammas,0.00247
king william street,0.00247
lancaster house,0.00246
lant street,0.00245
st james park,0.00243
lambeth,0.00243
manchester square,0.00241
lambeth road,0.0024
farringdon,0.00239
clare market,0.00239
harlesden,0.00238
upper brook street,0.00237
bury street,0.00235
leyton,0.00235
edgeware road,0.00235
redriff,0.00235
chingford,0.00235
west drayton,0.00234
keston,0.00233
new street square,0.00233
waterloo street,0.00232
ritz hotel,0.0023
south melton street,0.00229
harringay,0.00228
erith,0.00227
willesden junction,0.00226
st james street,0.00226
middlesex county,0.00226
st thomas s,0.00225
f r g s ,0.00225
tristram shandy,0.00224
poplar,0.00224
westbourne park,0.00223
almayne,0.00222
whitecross street,0.00222
earls court,0.00221
southall,0.00221
prince regent,0.0022
edgware,0.00219
euston square,0.00219
old palace,0.00219
new cross,0.00219
brompton road london,0.00218
hungerford bridge,0.00217
camden lock,0.00217
charterhouse square,0.00215
brunswick park road,0.00215
mincing lane,0.00215
lowndes square,0.00213
woldham,0.00213
vauxhall bridge road london,0.00213
bench walk,0.00212
middlesex street,0.00212
bermondsey square,0.00211
kew bridge,0.0021
camberwell grove,0.0021
westow hill,0.0021
petty wales,0.0021
hertford street,0.00209
kensington palace gardens,0.00209
burlington street,0.00206
central siam,0.00206
covent garden market,0.00206
west smithfield,0.00204
hurlingham,0.00204
theobalds road,0.00204
craven hill,0.00203
waterlow park,0.00203
euston road london,0.00202
east acton,0.00202
bentinck street,0.00199
chesham place,0.00199
hornchurch,0.00198
st clement danes,0.00198
kenton road,0.00195
tufnell park,0.00195
colindale,0.00194
vauxhall gardens,0.00194
thurloe,0.00193
white hart lane,0.00192
newington green,0.00192
marsham street,0.00192
wandsworth prison,0.00191
shadwell basin,0.0019
portman street,0.00189
ranelagh gardens,0.00189
hampdens,0.00189
horseferry road,0.00188
teddington,0.00188
lisson grove,0.00188
tabard street,0.00187
bedford row,0.00186
anerley,0.00186
hammersmith broadway,0.00186
south kensing,0.00185
albert bridge,0.00185
beauchamp tower,0.00183
chiffinch,0.00183
big ben,0.00183
kentish village,0.00183
giltspur street,0.00183
highgate archway,0.00182
carnaby street,0.00179
lord hood,0.00179
israel gollancz,0.00179
wood green,0.00178
vincent square,0.00177
south bank centre,0.00176
little russell street,0.00175
st bartholomew s hospital,0.00175
great titchfield street,0.00175
haggerston,0.00175
plumstead,0.00175
hungerford stairs,0.00175
cock lane,0.00174
devonshire square,0.00174
deptford creek,0.00173
aegean islands,0.00173
kingsland road,0.00172
catford,0.00171
victoria tower,0.0017
southwark street,0.0017
eotherhithe,0.00168
west hampstead,0.00168
cadogan gardens,0.00167
leicester house,0.00167
royal free hospital,0.00167
liverpool road,0.00166
west kensing,0.00166
outer temple,0.00166
northwood,0.00165
great james street,0.00165
belsize park,0.00165
basinghall,0.00164
swinton street,0.00164
dorset square,0.00164
brixton road,0.00164
rathbone place,0.00163
london street,0.00163
bedfont,0.00163
bread street,0.00162
london clinic,0.00162
old street,0.00162
great ormond street,0.00162
blackwall tunnel,0.00161
marechale,0.00161
marylebone high street,0.00159
simurgh,0.00159
embankment gardens,0.00158
royal opera house,0.00158
holbourn,0.00158
finsbury fields,0.00158
cleveland square,0.00158
goswell road,0.00158
dornton,0.00157
bechstein hall,0.00157
balls pond road,0.00157
cumberland gate,0.00157
albany street,0.00157
willesden green,0.00155
hammersmith palais,0.00154
canonbury,0.00152
newgate,0.00152
st george s in the east,0.00152
pinner,0.0015
brixton prison,0.0015
tavistock street,0.0015
cadogan square,0.00149
alexandra palace,0.00149
manciple,0.00149
pall mall east,0.00149
lollard,0.00149
chepstow place,0.00148
inner temple lane,0.00148
hagon,0.00147
gloucester place,0.00147
charing cross station,0.00146
kallaway,0.00145
rosebery avenue,0.00145
mitre court,0.00144
garrick theatre,0.00144
holborn bridge,0.00144
east putney,0.00143
tulse hill,0.00143
london charities,0.00142
surbiton,0.00141
south west london,0.00141
grace church street,0.00141
turkey street,0.00141
eegent s park,0.00139
golden hind,0.00139
caen wood,0.00139
old brompton road,0.00138
kennington oval,0.00138
white cross street,0.00138
mitre square,0.00138
old burlington,0.00138
woolwich,0.00138
halkin,0.00138
carlton house,0.00137
frognal,0.00137
aldwych,0.00137
stanhope gate,0.00137
st peter s street,0.00137
almeida theatre,0.00136
onslow square,0.00136
king s cross,0.00136
north end road,0.00136
highgate cemetery,0.00135
cappagh,0.00135
algate,0.00134
stratford east,0.00134
totten ham court road,0.00134
east finchley,0.00133
kennington park,0.00133
somers town,0.00133
lordship lane,0.00133
turnpike lane,0.00133
harp alley,0.00133
lower thames street,0.00132
exhibition road,0.00132
stanmore park,0.00132
little dean s yard,0.00131
cornhil,0.0013
market place,0.0013
floral street,0.0013
new cavendish street,0.0013
nile delta,0.0013
supreme being,0.00129
lillie road,0.00129
st john s street,0.00128
warwick avenue,0.00128
gloucester gate,0.00127
kennington lane,0.00127
mecklenburgh square,0.00127
west hill,0.00126
paddington green,0.00125
castlenau,0.00124
angel court,0.00124
st james square,0.00124
tyburnia,0.00124
southwark bridge,0.00123
great james street london,0.00123
mornington crescent,0.00123
stamford st ,0.00123
st clement s danes,0.00123
zoological garden,0.00122
soho square london,0.00121
clerken,0.00121
pimlico road,0.0012
new north road,0.00119
battersea arts centre,0.00119
tenos,0.00118
hackney road,0.00118
upminster,0.00118
trebovir road,0.00117
golders green,0.00116
change alley,0.00116
upper grosvenor street,0.00116
balham hill,0.00116
wardour,0.00115
ealing broadway,0.00115
upper thames street,0.00115
camden road,0.00115
north west london,0.00114
berkeley street,0.00114
great court,0.00114
st martin in the fields,0.00114
ashburton shield,0.00113
bednal green,0.00113
clapham common,0.00113
zoologi cal gardens,0.00113
exmouth street,0.00113
pudding lane,0.00112
peckham rye,0.00111
rosslyn hill,0.00111
birkbeck,0.00111
nevern square,0.00111
haymarket theatre,0.00111
broadwick street,0.00111
hammersmith road,0.00111
kilburn high road,0.00111
haydon hall,0.00111
barnes bridge,0.0011
millennium dome,0.0011
cadogan place,0.0011
south audley,0.0011
addington park,0.0011
st paul s cathedral,0.00109
berners street,0.00109
rotherhith,0.00109
lambeth palace,0.00108
west norwood,0.00108
great george street,0.00108
newham,0.00108
fitzhardinge street,0.00108
bethnal green road,0.00107
old palace yard,0.00107
middle temple hall,0.00107
pater noster row,0.00107
euston square station,0.00107
hampstead theatre,0.00107
shaftesbury theatre,0.00107
greenwich theatre,0.00107
stoughton london,0.00106
theobald s road,0.00106
herne hill,0.00105
morden road,0.00105
upper sydenham,0.00105
lower sydenham,0.00105
sanderstead,0.00105
wandsworth bridge,0.00105
air street,0.00105
vassall road,0.00105
london coliseum,0.00105
pont street,0.00104
holloway gaol,0.00104
basinghall street,0.00104
downshire hill,0.00104
norwood junction,0.00104
northolt,0.00104
st paul s church yard,0.00104
seacoal lane,0.00103
ruskin park,0.00103
brockwell park,0.00103
st matthew s,0.00102
bolingbroke grove,0.00102
londres,0.00102
regents park,0.00102
ravenscourt park,0.00102
belgravian,0.00101
middlesex hospital,0.001
quaritch,0.001
gray s inn,0.00099
portpool lane,0.00099
victoria dock,0.00099
tothill street,0.00098
neasden,0.00098
great northern hotel,0.00098
devonshire street,0.00098
compton street,0.00097
all england,0.00097
bexleyheath,0.00097
cursitor street,0.00097
kentish town road,0.00096
clifford street,0.00095
chiswell street,0.00095
edwardes square,0.00094
myddleton,0.00094
granta,0.00094
magna charta island,0.00094
hackney downs,0.00094
biisching,0.00094
heneage,0.00094
centre point,0.00093
satzuma,0.00093
highbury corner,0.00093
sistova,0.00093
hanbury street,0.00093
camden passage,0.00093
hoxton square,0.00092
severndroog,0.00092
west ken,0.00091
hayward gallery,0.00091
h m s london,0.00091
bell yard,0.00091
holland road,0.00091
bunhill fields,0.0009
pentonville prison,0.0009
scot land yard,0.0009
st george s square,0.00089
turnagain lane,0.00089
torriano avenue,0.00089
maclise,0.00089
lokdon,0.00089
stamfordbridge,0.00088
somerset house,0.00088
teddington lock,0.00088
painted hall,0.00088
st john s hill,0.00088
portland road station,0.00087
great smith street,0.00087
cremorne gardens,0.00087
east croydon,0.00087
scarfe,0.00086
petergate,0.00086
queenhithe,0.00086
bank of england,0.00086
hanwell,0.00086
tra falgar square,0.00085
london museum,0.00085
south wark street,0.00085
addiscombe,0.00085
upton park,0.00084
multon,0.00084
norton folgate,0.00084
hammersmith grove,0.00084
wanstead flats,0.00084
shortlands,0.00084
theleme,0.00084
umfreville,0.00084
kingston upon thames,0.00084
london tower,0.00084
marble arch,0.00084
queen s square,0.00084
leicester street,0.00083
london john murray,0.00083
hadley wood,0.00083
new barnet,0.00083
montfichet,0.00083
gray s inn gardens,0.00082
apsley house,0.00082
ashmole,0.00082
leadenhall market,0.00082
upper ground,0.00082
great tower street,0.00082
sussex gardens,0.00081
st george the martyr,0.00081
port man square,0.00081
turnmill street,0.00081
great windmill street,0.00081
crom well road,0.0008
toynbee hall,0.0008
saffron hill,0.0008
jerusalem chamber,0.0008
polani,0.0008
upper richmond road,0.0008
trafal gar square,0.0008
camden market,0.0008
billiter street,0.00079
bryanston square,0.00079
st martin s le grand,0.00079
acre lane,0.00079
bloody tower,0.00079
london london,0.00078
millwall,0.00078
turnbull street,0.00078
lord spencer,0.00078
nelson column,0.00078
quraysh,0.00078
kensington gravel pits,0.00078
croud,0.00077
bedfordbury,0.00077
south kensington station,0.00077
wimbledon park,0.00077
hampton court park,0.00077
surrey street,0.00077
clerkenwell green,0.00077
ickenham,0.00077
st andrew s holborn,0.00076
hammersmith hospital,0.00076
twickenham park,0.00076
aldgate east,0.00076
greenwich palace,0.00075
westminster road,0.00075
horselydown,0.00075
feltham,0.00075
kennington common,0.00075
grosvenor road,0.00075
hyde park gardens,0.00075
sternhold,0.00075
new kent road,0.00074
claridges,0.00074
pavilion road,0.00073
camberwell green,0.00073
dollis hill,0.00073
upper berkeley street,0.00073
london heathrow,0.00073
taverner,0.00073
canary wharf,0.00073
tower bridge road,0.00073
penge,0.00073
char ing cross,0.00072
thanet house,0.00072
south napier road,0.00072
cheshire cheese,0.00072
petherton road,0.00072
soho street,0.00072
lpndon,0.00072
inner hall,0.00071
london guildhall,0.00071
south quay,0.00071
hamsted,0.00071
hornsey wood,0.00071
wigmore hall,0.00071
birdcage walk,0.00071
inner temple hall,0.00071
trinity square,0.00071
exchange square,0.00071
dolphin square,0.00071
drummond street,0.0007
hakluyt,0.0007
court gardens,0.0007
cholmley,0.0007
british states,0.0007
adzuma,0.0007
st marylebone,0.00069
chessington,0.00069
kensington road,0.00069
carter lane london,0.00069
middle hall,0.00069
highbury new park,0.00069
saint james s park,0.00069
elizabethan london,0.00069
billingsgate ward,0.00069
kensal rise,0.00069
hampstead garden suburb,0.00069
cumberland hotel,0.00068
london hotel,0.00068
sobell,0.00068
west kilburn,0.00068
tokenhouse yard,0.00067
great newport street,0.00067
westminster bridge road,0.00067
billiter lane,0.00067
lightermen,0.00067
lincolns inn,0.00067
carshalton,0.00066
birchin,0.00066
strand on the green,0.00066
south tottenham,0.00066
highgate wood,0.00066
woburn square,0.00066
central hill,0.00066
croydon railway,0.00066
chiswick mall,0.00066
moorgate street,0.00066
red lion street,0.00066
battersca,0.00066
st mark s place,0.00066
white hart yard,0.00066
thames tunnel,0.00065
copthall,0.00065
merton hall,0.00065
old baily,0.00065
fleetftreet,0.00065
totteridge,0.00065
ave maria lane,0.00064
liondon,0.00064
holloway jail,0.00064
wandsworth road,0.00064
railton road,0.00064
colman street,0.00064
st andrew s hill,0.00064
paddington street,0.00063
belmarsh,0.00063
kensington gore,0.00063
buckingham palace hotel,0.00063
south ken sington,0.00063
wandsworth common,0.00063
cahusac,0.00063
clerkenwell road,0.00062
london dock,0.00062
osnaburgh street,0.00062
hackney empire,0.00062
kensington close hotel,0.00062
fulham broadway,0.00062
st martin s street,0.00062
covcnt garden,0.00062
westminister,0.00061
bayham street,0.00061
holland park avenue,0.00061
lymington road,0.00061
york hall,0.00061
merton road,0.00061
ealing,0.00061
spayne,0.00061
george yard,0.00061
hanina,0.00061
lud gate,0.0006
london maga zine,0.0006
latimer road,0.0006
bulstrode,0.0006
chepstow road,0.0006
prince of wales drive,0.00059
old brompton,0.00059
kingsway,0.00059
london palladium,0.00059
m r c s eng ,0.00059
st bride street,0.00059
houlston,0.00059
brondesbury,0.00058
bethlehem hospital,0.00058
garrick street,0.00058
victoria embankment gardens,0.00058
brixton station,0.00058
ely place,0.00057
london ,0.00057
gower street station,0.00057
crayford,0.00057
leaden hall street,0.00057
hounsditch,0.00057
st johns wood,0.00057
coptic street,0.00057
east cheap,0.00057
charing cross hospital,0.00057
kensington museum,0.00056
vestry hall,0.00056
inner london,0.00056
port land place,0.00056
ilolborn,0.00056
barking creek,0.00056
kentish cherry,0.00056
hannondsworth,0.00056
silvertown,0.00056
shad thames,0.00056
east heath road,0.00056
spafields,0.00056
throgmorton avenue,0.00055
south croydon,0.00055
st james s library,0.00055
stam ford bridge,0.00055
solebay,0.00055
londcn,0.00055
victoria docks,0.00054
london poor,0.00054
london east end,0.00054
talfourd,0.00054
st peter ad vincula,0.00054
ilatton garden,0.00053
coruhill,0.00053
serpentine lake,0.00053
inner temple gardens,0.00053
st pancras road,0.00053
ampton street,0.00053
euston rd ,0.00053
wellclose square,0.00053
st martins le grand,0.00053
wenlock,0.00052
craven cottage,0.00052
convent garden,0.00052
bedford square london,0.00052
royal hospital road,0.00051
london house yard,0.00051
canada square,0.00051
aldermanbury,0.00051
st james s market,0.00051
prebend street,0.00051
lowlands road,0.00051
windmill street,0.00051
b l ,0.00051
kingdom of congo,0.00051
u k london,0.0005
malinka,0.0005
spitalfields market,0.0005
duncannon street,0.0005
gunnersbury avenue,0.0005
british union,0.0005
whitechapel high street,0.0005
hyde park gate,0.0005
west india docks,0.00049
dowgate,0.00049
mandeville place,0.00049
kegent s park,0.00049
united service museum,0.00049
finsbury square,0.00049
queen s gate,0.00049
arundel gardens,0.00049
west india dock road,0.00048
hamstead,0.00048
chiswick high road,0.00048
bromley road,0.00048
leather lane,0.00048
dockhead,0.00047
maudsley hospital,0.00047
montagu place,0.00047
harlesden road,0.00047
battersea park road,0.00047
rainham hall,0.00047
cranbourn street,0.00047
hyde park comer,0.00047
holland villas road,0.00047
the theatre,0.00047
beckton,0.00047
le monde,0.00046
strand palace hotel,0.00046
enfield chase,0.00046
short s gardens,0.00046
holborn london,0.00046
brunswick centre,0.00046
magora,0.00046
mountview,0.00046
physic garden,0.00046
buckingham palace gardens,0.00045
queen victoria street london,0.00045
royds,0.00045
kenley,0.00045
grosvenor house hotel,0.00045
millbank tower,0.00045
white city stadium,0.00045
westbourne terrace,0.00045
broadwick,0.00045
london oxford,0.00045
sardinia street,0.00045
woburn place,0.00045
ruislip,0.00045
gayfere street,0.00045
gloucester terrace,0.00045
southwork,0.00045
ennismore gardens,0.00045
batter sea park,0.00045
victoria embankment,0.00044
hackney wick,0.00044
newington butts,0.00044
greenwich pier,0.00044
cadogan street,0.00044
grosvenor crescent,0.00044
hainhault,0.00044
waterloo bridges,0.00044
british museum library,0.00044
st martin s in the fields,0.00043
golden square london,0.00043
winckworth,0.00043
westminster palace hotel,0.00043
hendon aerodrome,0.00043
hatchards,0.00043
bromley street,0.00043
holborn empire,0.00043
bestiaries,0.00043
broad gate,0.00043
bishopgate street,0.00043
parliament,0.00043
coulsdon,0.00043
kew green,0.00042
british museum ms ,0.00042
grays inn road,0.00042
gunnersbury park,0.00042
snaresbrook,0.00042
cubitt town,0.00042
pelter bridge,0.00042
wanstead park,0.00042
alma square,0.00042
st osmund,0.00042
oakleigh park,0.00042
bolton gardens,0.00042
morden,0.00042
thatched house,0.00041
millbank penitentiary,0.00041
cricklewood broadway,0.00041
old kent,0.00041
curtain road,0.00041
brown s hotel,0.00041
roland gardens,0.00041
southampton row,0.00041
monkwell street,0.00041
st martin le grand,0.00041
westminster palace,0.00041
westminster cathedral,0.00041
walham,0.00041
kingsway london,0.0004
flood street,0.0004
upper clapton,0.0004
twickenham town,0.0004
southwark park,0.0004
exeter street,0.0004
putney high street,0.0004
worple road,0.0004
grove end road,0.0004
caprini,0.0004
princes gardens,0.0004
south eastern england,0.0004
fann street,0.0004
serpentine gallery,0.0004
knightrider street,0.00039
throgmorton,0.00039
lanthorn tower,0.00039
harrington road,0.00039
goupil gallery,0.00039
albert hall mansions,0.00039
savoy chapel,0.00039
burlington arcade,0.00039
furnival street,0.00039
marloes road,0.00039
hounslow road,0.00039
ebury,0.00039
tavistock hotel,0.00039
white hart court,0.00039
tudor london,0.00039
aubers ridge,0.00038
blackheath road,0.00038
ladywell,0.00038
great portland,0.00038
south place,0.00038
queen s gallery,0.00038
elverton street,0.00038
bclgravia,0.00038
pembridge square,0.00038
clanricarde gardens,0.00038
southwark cathedral,0.00038
lord palmerston,0.00038
upper gloucester place,0.00038
amathus,0.00038
chiselhurst,0.00038
shoreditch station,0.00038
british library,0.00037
wembley park,0.00037
lane london,0.00037
darfoor,0.00037
penton street,0.00037
nalla,0.00037
gros venor square,0.00037
wimbledon hill road,0.00037
castelnau,0.00037
lcndon,0.00037
everyman s library,0.00037
dartford creek,0.00036
blackstock road,0.00036
bickley,0.00036
great maze pond,0.00036
abney park,0.00036
cheshire street,0.00036
surrey canal,0.00036
brondesbury park,0.00036
west bourne grove,0.00036
south wark,0.00036
musard,0.00036
lord southampton,0.00036
paddington canal,0.00036
vauxhall road,0.00036
davies street,0.00036
oldroyd,0.00036
watford road,0.00036
brixton hill,0.00035
jacob s island,0.00035
greenwich hill,0.00035
modern england,0.00035
mottingham,0.00035
