text_string,occurs_100k
euston square,0.00547
county hall,0.00547
edwardes square,0.00543
golden square,0.00542
caxton hall,0.0054
great portland street,0.00522
aytoun,0.00521
camden high street,0.0052
threadneedle street,0.00518
waterloo road,0.00506
greenwich palace,0.00501
finsbury square,0.005
holborn viaduct,0.005
supreme being,0.005
haverstock hill,0.005
gray s inn lane,0.00498
white hall,0.00497
covent garden market,0.00493
chiswick mall,0.0049
pleasaunce,0.00486
kensal rise,0.00482
toynbee hall,0.00481
dover street,0.00481
essex road,0.0048
london magazine,0.00474
frognal,0.0047
st james s hall,0.00469
finsbury,0.00466
pimlico road,0.00462
little dean s yard,0.00459
stepney,0.0045
parsons green,0.00449
courtfield gardens,0.00449
brompton cemetery,0.00441
marlborough street,0.00441
highgate cemetery,0.0043
queen s gate,0.00429
davies street,0.00426
endsleigh gardens,0.00426
kennington,0.00424
bishopgate street,0.00423
mornington crescent,0.00415
goldhawk road,0.00413
shoe lane,0.00412
london victoria,0.00407
brondesbury,0.00404
london john murray,0.00402
uxbridge road,0.00401
wood green,0.004
westbourne terrace,0.00392
leicester galleries,0.00388
whiteleys,0.00385
west bourne grove,0.00385
liverpool street station,0.00384
marylebone park,0.00384
warwick gardens,0.00378
redcliffe square,0.00378
new bond street,0.00375
bishopsgate street,0.00373
scot land yard,0.00373
london london,0.00373
tavistock street,0.00372
westbourne park,0.0037
harrods,0.00368
goodge street,0.00367
queen s square,0.00366
thurlow park road,0.00366
whitehall,0.00366
cam den town,0.00363
stepney green,0.00361
carlton terrace,0.00358
glebe place,0.00357
st gildas,0.00356
camden market,0.00354
st bartholomew s hospital,0.00346
hampstead road,0.00342
queen square london,0.00341
kensington high,0.00339
copthall avenue,0.00339
great swan alley,0.00339
belgravian,0.00338
west of london,0.00338
albert museum,0.00336
camden lock,0.00334
turnpike lane,0.00333
prince consort road,0.00328
fetter lane,0.00327
muswell hill,0.00325
tachbrook street,0.00324
totteridge,0.00324
castelnau,0.00321
hammersmith road,0.00321
golders green,0.0032
upper street,0.00318
petty france,0.00316
battersea power station,0.00314
barnsbury,0.00312
stamford bridge,0.0031
walham green,0.0031
gunnersbury,0.0031
ennismore gardens,0.00306
covent garden opera house,0.00304
clare market,0.00304
lewisham high road,0.00302
marylebone gardens,0.00302
ilolborn,0.00302
moorfields,0.00302
new southgate,0.00298
sussex gardens,0.00298
kensington road,0.00296
ebury street,0.00294
pankhurst,0.00292
holloway gaol,0.00292
buck ingham palace,0.00287
lower grosvenor street,0.00287
stamford brook,0.00286
leyton,0.00285
british islands,0.00284
leicester house,0.0028
bloomsbury square,0.00274
carlton house,0.00273
vere street,0.0027
batter sea park,0.0027
west minster bridge road,0.0027
goupil gallery,0.00269
sloane square station,0.00268
st james street,0.00268
bulstrode,0.00267
theobalds road,0.00266
coyent garden,0.00264
ingestre road,0.00264
st martin s street,0.00263
cressingham,0.0026
red lion square,0.00255
st paul s churchyard,0.00254
streatham high road,0.00253
grosvenor gallery,0.0024
crouch hill,0.00239
mincing lane,0.00239
dulwich gallery,0.00239
billiter street,0.00239
pembridge square,0.00237
hampstead garden suburb,0.00236
leman street,0.00233
hammersmith palais,0.00233
powis square,0.00232
wanstead,0.00232
marshalsea,0.0023
tra falgar square,0.0023
bechstein hall,0.0023
new cavendish street,0.0023
shaftsbury avenue,0.0023
upper richmond road,0.00222
hatchard,0.00221
kensington gravel pits,0.00219
edgeware road,0.00216
cornhill,0.00216
holland park avenue,0.00215
elm park gardens,0.00215
woburn place,0.00213
devonshire street,0.00213
london paris,0.00213
etheldreda,0.00212
portpool lane,0.00211
brockwell park,0.00211
thorney island,0.0021
neasden,0.00209
albert gate,0.00209
gunnersbury park,0.00206
friern park,0.00206
london clinic,0.00206
park royal road,0.00206
torrington square,0.00206
biisching,0.00205
philip lane,0.00201
totten ham court road,0.00201
somerstown,0.00197
port land place,0.00195
peckham rye,0.00193
inner temple,0.00191
belgrave road,0.00191
young england,0.00191
hoxton,0.00191
little russell street,0.0019
thurloe,0.00188
hurlingham,0.00188
blackfriars road,0.00188
southwark bridge,0.00188
kensington museum,0.00188
lud gate hill,0.00188
trevor square,0.00188
barlby road,0.00188
savoy hill,0.00186
hoxton square,0.00183
cadogan gardens,0.00183
england london,0.00183
norfolk square,0.00182
pentonville road london,0.0018
wastdale,0.00178
hatcham,0.00178
paddington green,0.00177
lothbury,0.00177
london philharmonic,0.00172
hyde park gardens,0.0017
carlton house terrace,0.00169
harringay,0.00169
canonbury,0.00169
cockspur street,0.00169
palace gardens terrace,0.00169
fleet river,0.00168
loughborough road,0.00167
st martin in the fields,0.00167
hyde parks,0.00167
crosby place,0.00167
paris garden,0.00167
st thomas s,0.00165
borough road,0.00165
kennington oval,0.00165
queen elizabeth hall,0.00164
almeida,0.00164
belsize lane,0.00163
cannon street station,0.00163
camberwell grove,0.00162
upper berkeley street,0.00162
lancaster gate,0.0016
great smith street,0.00156
hertford street,0.00155
petticoat lane,0.00155
cranbourn street,0.00155
frith street,0.00155
royal institution of great britain,0.00153
west kensing,0.00152
coldharbour lane,0.00152
old baily,0.00152
holborn bars,0.00152
euston road london,0.00151
camden town station,0.0015
barbican,0.0015
camden passage,0.0015
roehampton lane,0.00149
roehampton gate,0.00149
st james square,0.00149
ebury bridge,0.00149
hampstead garden,0.00147
ovington square,0.00147
middlesex polytechnic,0.00146
coburg theatre,0.00146
vauxhall bridge,0.00146
marble arch,0.00146
cadogan place,0.00144
bohemian london,0.00144
furnival street,0.00143
hyde park gate,0.00141
beauchamp place,0.00141
old jewry,0.00139
st peter ad vincula,0.00136
leadenhall street,0.00136
seymour place,0.00136
charing cross station,0.00136
windmill street,0.00136
broadwick street,0.00136
adelphi theatre,0.00136
panton street,0.00136
rathbone place,0.00136
piccadilly hotel,0.00136
kingly street,0.00136
covent garden theatre,0.00133
burlington street,0.00133
east sheen,0.00133
st lawrence pountney,0.00131
exhibition road,0.00131
embankment gardens,0.00131
villiers street,0.00131
lillie road,0.00131
herne hill,0.00131
belsize,0.0013
baroncelli,0.00128
painted hall,0.00128
east barnet,0.00128
north audley street,0.00128
vauxhall road,0.00128
mile end road,0.00128
aldgate,0.00128
penge,0.00128
burlington arcade,0.00123
portman street,0.00123
bayham street,0.00121
battersea arts centre,0.00121
oval house,0.00121
kennington park,0.00121
royal court theatre,0.00121
ledbury road,0.00118
bloomsbury square london,0.00118
kensington park road,0.00118
hatchards,0.00118
middle temple lane,0.00118
welbeck street,0.00118
cranbourn alley,0.0011
woolnoth,0.0011
moorgate,0.0011
mecklenburgh square,0.0011
hayward gallery,0.0011
islington green,0.0011
tulse hill,0.0011
east dulwich,0.0011
curtain road,0.0011
lammas,0.0011
endsleigh street,0.00109
oovent garden,0.00108
redcliffe gardens,0.00107
dalston lane,0.00106
endell street,0.00104
tavistock square,0.00103
pentonville prison,0.00103
kensal green,0.00103
ancient india,0.00099
royal opera house,0.00095
drummond street,0.00095
tavistock,0.00094
st thomas s street,0.00092
abingdon street,0.00091
broad sanctuary,0.00091
east heath road,0.00091
st pauls churchyard,0.0009
pauls churchyard,0.0009
oxford street london,0.0009
london waterloo,0.00083
clapham common,0.00083
brixton hill,0.00083
wliitehall,0.00082
aldersgate street,0.00081
albermarle street,0.00077
paddingtou,0.00075
kensington church street,0.00065
weymouth street,0.00065
whitechapel road,0.00065
battersea bridge road,0.00064
northcote road,0.00064
chelsea park gardens,0.00064
ilampstead,0.00063
london bridge station,0.00063
kensall green,0.00063
f r g s ,0.00063
albany street,0.0006
compton street,0.0006
kensington gore,0.00057
shoreditch church,0.00057
pater noster row,0.00055
wellclose,0.00045
